"region","sector","Year","co2.emiss","scenario"
"MD","trn_pass_road_LDV_4W","1990",3.82382619,"NEWdac_netzero_usa_global_ssp2_highEV"
"ME","trn_pass_road_LDV_4W","1990",1.136148598,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","trn_pass_road_LDV_4W","1990",8.00594754,"NEWdac_netzero_usa_global_ssp2_highEV"
"MN","trn_pass_road_LDV_4W","1990",3.67602819,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","trn_pass_road_LDV_4W","1990",5.14538829,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","trn_pass_road_LDV_4W","1990",2.31100667,"NEWdac_netzero_usa_global_ssp2_highEV"
"MT","trn_pass_road_LDV_4W","1990",0.785363347,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","trn_pass_road_LDV_4W","1990",6.19300011,"NEWdac_netzero_usa_global_ssp2_highEV"
"ND","trn_pass_road_LDV_4W","1990",0.593872959,"NEWdac_netzero_usa_global_ssp2_highEV"
"NE","trn_pass_road_LDV_4W","1990",1.414596819,"NEWdac_netzero_usa_global_ssp2_highEV"
"NH","trn_pass_road_LDV_4W","1990",0.950007136,"NEWdac_netzero_usa_global_ssp2_highEV"
"NJ","trn_pass_road_LDV_4W","1990",6.2901047,"NEWdac_netzero_usa_global_ssp2_highEV"
"NM","trn_pass_road_LDV_4W","1990",1.483464895,"NEWdac_netzero_usa_global_ssp2_highEV"
"NV","trn_pass_road_LDV_4W","1990",1.197852747,"NEWdac_netzero_usa_global_ssp2_highEV"
"NY","trn_pass_road_LDV_4W","1990",11.15946082,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","trn_pass_road_LDV_4W","1990",8.84498216,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","trn_pass_road_LDV_4W","1990",3.08192622,"NEWdac_netzero_usa_global_ssp2_highEV"
"OR","trn_pass_road_LDV_4W","1990",2.53063171,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","trn_pass_road_LDV_4W","1990",8.61096733,"NEWdac_netzero_usa_global_ssp2_highEV"
"RI","trn_pass_road_LDV_4W","1990",0.708853392,"NEWdac_netzero_usa_global_ssp2_highEV"
"SC","trn_pass_road_LDV_4W","1990",3.45013925,"NEWdac_netzero_usa_global_ssp2_highEV"
"SD","trn_pass_road_LDV_4W","1990",0.686637714,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","trn_pass_road_LDV_4W","1990",4.64484709,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","trn_pass_road_LDV_4W","1990",16.2105162,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","trn_pass_road_LDV_4W","1990",1.33991182,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","trn_pass_road_LDV_4W","1990",5.63941555,"NEWdac_netzero_usa_global_ssp2_highEV"
"VT","trn_pass_road_LDV_4W","1990",0.536139727,"NEWdac_netzero_usa_global_ssp2_highEV"
"WA","trn_pass_road_LDV_4W","1990",4.28356992,"NEWdac_netzero_usa_global_ssp2_highEV"
"WI","trn_pass_road_LDV_4W","1990",3.9056191,"NEWdac_netzero_usa_global_ssp2_highEV"
"WV","trn_pass_road_LDV_4W","1990",1.55470594,"NEWdac_netzero_usa_global_ssp2_highEV"
"WY","trn_pass_road_LDV_4W","1990",0.539344681,"NEWdac_netzero_usa_global_ssp2_highEV"
"AK","trn_shipping_intl","1990",0.0234432,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","trn_shipping_intl","1990",0.485997,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","trn_shipping_intl","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","trn_shipping_intl","1990",9.1936,"NEWdac_netzero_usa_global_ssp2_highEV"
"CO","trn_shipping_intl","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"CT","trn_shipping_intl","1990",0.0143243,"NEWdac_netzero_usa_global_ssp2_highEV"
"DC","trn_shipping_intl","1990",0.000513545,"NEWdac_netzero_usa_global_ssp2_highEV"
"DE","trn_shipping_intl","1990",0.152638,"NEWdac_netzero_usa_global_ssp2_highEV"
"FL","trn_shipping_intl","1990",1.68695,"NEWdac_netzero_usa_global_ssp2_highEV"
"GA","trn_shipping_intl","1990",0.22162,"NEWdac_netzero_usa_global_ssp2_highEV"
"HI","trn_shipping_intl","1990",0.450603,"NEWdac_netzero_usa_global_ssp2_highEV"
"IA","trn_shipping_intl","1990",2.74779e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","trn_shipping_intl","1990",0.00866032,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","trn_shipping_intl","1990",0.0330209,"NEWdac_netzero_usa_global_ssp2_highEV"
"KS","trn_shipping_intl","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","trn_shipping_intl","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","trn_shipping_intl","1990",3.68678,"NEWdac_netzero_usa_global_ssp2_highEV"
"MA","trn_shipping_intl","1990",0.231654,"NEWdac_netzero_usa_global_ssp2_highEV"
"MD","trn_shipping_intl","1990",0.309511,"NEWdac_netzero_usa_global_ssp2_highEV"
"ME","trn_shipping_intl","1990",0.0249818,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","trn_shipping_intl","1990",0.0155669,"NEWdac_netzero_usa_global_ssp2_highEV"
"MN","trn_shipping_intl","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","trn_shipping_intl","1990",0.00571873,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","trn_shipping_intl","1990",0.259899,"NEWdac_netzero_usa_global_ssp2_highEV"
"MT","trn_shipping_intl","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","trn_shipping_intl","1990",0.0870021,"NEWdac_netzero_usa_global_ssp2_highEV"
"NE","trn_shipping_intl","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"NH","trn_shipping_intl","1990",0.0138657,"NEWdac_netzero_usa_global_ssp2_highEV"
"NJ","trn_shipping_intl","1990",1.23348,"NEWdac_netzero_usa_global_ssp2_highEV"
"NV","trn_shipping_intl","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"NY","trn_shipping_intl","1990",0.230251,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","trn_shipping_intl","1990",0.000862223,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","trn_shipping_intl","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"OR","trn_shipping_intl","1990",0.627574,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","trn_shipping_intl","1990",0.947039,"NEWdac_netzero_usa_global_ssp2_highEV"
"RI","trn_shipping_intl","1990",0.00580096,"NEWdac_netzero_usa_global_ssp2_highEV"
"SC","trn_shipping_intl","1990",0.0852206,"NEWdac_netzero_usa_global_ssp2_highEV"
"SD","trn_shipping_intl","1990",2.74779e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","trn_shipping_intl","1990",0.000836827,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","trn_shipping_intl","1990",4.38692,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","trn_shipping_intl","1990",0.00809411,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","trn_shipping_intl","1990",0.562343,"NEWdac_netzero_usa_global_ssp2_highEV"
"VT","trn_shipping_intl","1990",0.000538941,"NEWdac_netzero_usa_global_ssp2_highEV"
"WA","trn_shipping_intl","1990",2.41336,"NEWdac_netzero_usa_global_ssp2_highEV"
"WI","trn_shipping_intl","1990",0.000270407,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"AZ","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"CO","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"CT","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"DE","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"FL","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"GA","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"IA","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"ID","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"KS","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MA","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MD","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MN","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MT","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"ND","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"NE","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"NH","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"NJ","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"NM","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"NV","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"NY","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"OR","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"RI","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"SC","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"SD","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"VT","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"WA","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"WI","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"WV","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"WY","airCO2","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"USA","backup_electricity","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"AK","base load generation","2005",0.459495212972046,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","base load generation","2005",11.84626312,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","base load generation","2005",3.54015955,"NEWdac_netzero_usa_global_ssp2_highEV"
"AZ","base load generation","2005",8.12442366,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","base load generation","2005",3.70682384268822,"NEWdac_netzero_usa_global_ssp2_highEV"
"CO","base load generation","2005",7.19756386,"NEWdac_netzero_usa_global_ssp2_highEV"
"CT","base load generation","2005",1.48430896718548,"NEWdac_netzero_usa_global_ssp2_highEV"
"DC","base load generation","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"DE","base load generation","2005",0.738121,"NEWdac_netzero_usa_global_ssp2_highEV"
"FL","base load generation","2005",21.0713884880607,"NEWdac_netzero_usa_global_ssp2_highEV"
"GA","base load generation","2005",12.63771945,"NEWdac_netzero_usa_global_ssp2_highEV"
"HI","base load generation","2005",1.31823215456573,"NEWdac_netzero_usa_global_ssp2_highEV"
"IA","base load generation","2005",5.72973137,"NEWdac_netzero_usa_global_ssp2_highEV"
"ID","base load generation","2005",0.0215577,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","base load generation","2005",12.77920857,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","base load generation","2005",21.83137334,"NEWdac_netzero_usa_global_ssp2_highEV"
"KS","base load generation","2005",8.59745951450259,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","base load generation","2005",15.800438335,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","base load generation","2005",3.73319676,"NEWdac_netzero_usa_global_ssp2_highEV"
"MA","base load generation","2005",3.73519971261531,"NEWdac_netzero_usa_global_ssp2_highEV"
"MD","base load generation","2005",4.1720456,"NEWdac_netzero_usa_global_ssp2_highEV"
"ME","base load generation","2005",0.943185370022425,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","base load generation","2005",12.8903369,"NEWdac_netzero_usa_global_ssp2_highEV"
"MN","base load generation","2005",5.6838248,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","base load generation","2005",10.6971828,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","base load generation","2005",2.5587318,"NEWdac_netzero_usa_global_ssp2_highEV"
"MT","base load generation","2005",1.9183626,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","base load generation","2005",11.48272185,"NEWdac_netzero_usa_global_ssp2_highEV"
"ND","base load generation","2005",5.2026149307359,"NEWdac_netzero_usa_global_ssp2_highEV"
"NE","base load generation","2005",3.46118783,"NEWdac_netzero_usa_global_ssp2_highEV"
"NH","base load generation","2005",1.40233694510856,"NEWdac_netzero_usa_global_ssp2_highEV"
"NJ","base load generation","2005",1.90854887,"NEWdac_netzero_usa_global_ssp2_highEV"
"NM","base load generation","2005",5.949274957,"NEWdac_netzero_usa_global_ssp2_highEV"
"NV","base load generation","2005",1.895174,"NEWdac_netzero_usa_global_ssp2_highEV"
"NY","base load generation","2005",6.32498492916624,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","base load generation","2005",23.562066,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","base load generation","2005",8.60532363201918,"NEWdac_netzero_usa_global_ssp2_highEV"
"OR","base load generation","2005",0.448807,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","base load generation","2005",17.215411,"NEWdac_netzero_usa_global_ssp2_highEV"
"RI","base load generation","2005",0.21265900693819,"NEWdac_netzero_usa_global_ssp2_highEV"
"SC","base load generation","2005",5.8860248,"NEWdac_netzero_usa_global_ssp2_highEV"
"SD","base load generation","2005",0.510876279,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","base load generation","2005",8.493313859,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","base load generation","2005",42.3142522990178,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","base load generation","2005",3.65541359,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","base load generation","2005",5.6340765,"NEWdac_netzero_usa_global_ssp2_highEV"
"VT","base load generation","2005",0.075639305464021,"NEWdac_netzero_usa_global_ssp2_highEV"
"WA","base load generation","2005",1.2456799,"NEWdac_netzero_usa_global_ssp2_highEV"
"WI","base load generation","2005",6.4832208,"NEWdac_netzero_usa_global_ssp2_highEV"
"WV","base load generation","2005",15.3670123509,"NEWdac_netzero_usa_global_ssp2_highEV"
"WY","base load generation","2005",8.5040941456,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","biomass liquids","2005",1.53120623218066e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","biomass liquids","2005",1.93144697313222e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"AZ","biomass liquids","2005",6.6590217310261e-07,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","biomass liquids","2005",0.00109346399392276,"NEWdac_netzero_usa_global_ssp2_highEV"
"CO","biomass liquids","2005",0.000328441606750964,"NEWdac_netzero_usa_global_ssp2_highEV"
"FL","biomass liquids","2005",2.66388721257616e-06,"NEWdac_netzero_usa_global_ssp2_highEV"
"GA","biomass liquids","2005",1.31230551455729e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"HI","biomass liquids","2005",1.99787231712994e-06,"NEWdac_netzero_usa_global_ssp2_highEV"
"IA","biomass liquids","2005",0.0776450009773485,"NEWdac_netzero_usa_global_ssp2_highEV"
"ID","biomass liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","biomass liquids","2005",0.0505662305163162,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","biomass liquids","2005",0.00674277792103304,"NEWdac_netzero_usa_global_ssp2_highEV"
"KS","biomass liquids","2005",0.00930669782090995,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","biomass liquids","2005",0.00170334876271667,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","biomass liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MA","biomass liquids","2005",3.3295909545664e-07,"NEWdac_netzero_usa_global_ssp2_highEV"
"ME","biomass liquids","2005",3.3295909545664e-07,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","biomass liquids","2005",0.00328800666554927,"NEWdac_netzero_usa_global_ssp2_highEV"
"MN","biomass liquids","2005",0.0296440750486412,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","biomass liquids","2005",0.00680790041536415,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","biomass liquids","2005",3.4966883133637e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","biomass liquids","2005",3.32959095456627e-06,"NEWdac_netzero_usa_global_ssp2_highEV"
"ND","biomass liquids","2005",0.00223159914584776,"NEWdac_netzero_usa_global_ssp2_highEV"
"NE","biomass liquids","2005",0.0382800957911629,"NEWdac_netzero_usa_global_ssp2_highEV"
"NH","biomass liquids","2005",1.33195742160121e-06,"NEWdac_netzero_usa_global_ssp2_highEV"
"NM","biomass liquids","2005",0.00139736286857375,"NEWdac_netzero_usa_global_ssp2_highEV"
"NV","biomass liquids","2005",3.3295909545664e-07,"NEWdac_netzero_usa_global_ssp2_highEV"
"NY","biomass liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","biomass liquids","2005",0.000136435907988667,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","biomass liquids","2005",1.73229816366228e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"OR","biomass liquids","2005",5.67228031826661e-06,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","biomass liquids","2005",1.69812754142552e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"RI","biomass liquids","2005",6.6590217310261e-07,"NEWdac_netzero_usa_global_ssp2_highEV"
"SD","biomass liquids","2005",0.0295707398721652,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","biomass liquids","2005",0.00441122858004794,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","biomass liquids","2005",0.000131822630969915,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","biomass liquids","2005",3.32959095456627e-06,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","biomass liquids","2005",2.99770261154692e-06,"NEWdac_netzero_usa_global_ssp2_highEV"
"WA","biomass liquids","2005",6.49187982473046e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"WI","biomass liquids","2005",0.0121181745938669,"NEWdac_netzero_usa_global_ssp2_highEV"
"WY","biomass liquids","2005",0.000328441606750964,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","cement","2005",0.347514,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","cement","2005",0.110663,"NEWdac_netzero_usa_global_ssp2_highEV"
"AZ","cement","2005",0.502041,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","cement","2005",1.63701,"NEWdac_netzero_usa_global_ssp2_highEV"
"CO","cement","2005",0.304908,"NEWdac_netzero_usa_global_ssp2_highEV"
"CT","cement","2005",0.108339,"NEWdac_netzero_usa_global_ssp2_highEV"
"FL","cement","2005",0.991415,"NEWdac_netzero_usa_global_ssp2_highEV"
"GA","cement","2005",0.434469,"NEWdac_netzero_usa_global_ssp2_highEV"
"IA","cement","2005",0.22096,"NEWdac_netzero_usa_global_ssp2_highEV"
"ID","cement","2005",0.0802405,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","cement","2005",0.552733,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","cement","2005",0.303983,"NEWdac_netzero_usa_global_ssp2_highEV"
"KS","cement","2005",0.1773,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","cement","2005",0.141147,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","cement","2005",0.164249,"NEWdac_netzero_usa_global_ssp2_highEV"
"MA","cement","2005",0.12454,"NEWdac_netzero_usa_global_ssp2_highEV"
"MD","cement","2005",0.2248,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","cement","2005",0.322134,"NEWdac_netzero_usa_global_ssp2_highEV"
"MN","cement","2005",0.238055,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","cement","2005",0.349291,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","cement","2005",0.132486,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","cement","2005",0.356828,"NEWdac_netzero_usa_global_ssp2_highEV"
"NE","cement","2005",0.09688,"NEWdac_netzero_usa_global_ssp2_highEV"
"NJ","cement","2005",0.296149,"NEWdac_netzero_usa_global_ssp2_highEV"
"NM","cement","2005",0.0858381,"NEWdac_netzero_usa_global_ssp2_highEV"
"NV","cement","2005",0.231457,"NEWdac_netzero_usa_global_ssp2_highEV"
"NY","cement","2005",0.451718,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","cement","2005",0.415123,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","cement","2005",0.190805,"NEWdac_netzero_usa_global_ssp2_highEV"
"OR","cement","2005",0.138248,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","cement","2005",0.670662,"NEWdac_netzero_usa_global_ssp2_highEV"
"SC","cement","2005",0.318105,"NEWdac_netzero_usa_global_ssp2_highEV"
"SD","cement","2005",0.0595865,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","cement","2005",0.298662,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","cement","2005",1.52955,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","cement","2005",0.144772,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","cement","2005",0.368081,"NEWdac_netzero_usa_global_ssp2_highEV"
"WA","cement","2005",0.292078,"NEWdac_netzero_usa_global_ssp2_highEV"
"WI","cement","2005",0.227388,"NEWdac_netzero_usa_global_ssp2_highEV"
"WV","cement","2005",0.0827942,"NEWdac_netzero_usa_global_ssp2_highEV"
"AK","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"AZ","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"CO","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MD","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"MT","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"ND","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"NM","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"WV","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"WY","coal to liquids","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"AK","comm cooking","2005",0.01454334,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","comm cooking","2005",0.0354706,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","comm cooking","2005",0.052653,"NEWdac_netzero_usa_global_ssp2_highEV"
"AZ","comm cooking","2005",0.0512938,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","comm cooking","2005",0.498531,"NEWdac_netzero_usa_global_ssp2_highEV"
"CO","comm cooking","2005",0.0504988,"NEWdac_netzero_usa_global_ssp2_highEV"
"CT","comm cooking","2005",0.0279397,"NEWdac_netzero_usa_global_ssp2_highEV"
"DC","comm cooking","2005",0.01951154,"NEWdac_netzero_usa_global_ssp2_highEV"
"DE","comm cooking","2005",0.00860613,"NEWdac_netzero_usa_global_ssp2_highEV"
"FL","comm cooking","2005",0.2146386,"NEWdac_netzero_usa_global_ssp2_highEV"
"GA","comm cooking","2005",0.0827549,"NEWdac_netzero_usa_global_ssp2_highEV"
"HI","comm cooking","2005",0.00722272,"NEWdac_netzero_usa_global_ssp2_highEV"
"IA","comm cooking","2005",0.0281494,"NEWdac_netzero_usa_global_ssp2_highEV"
"ID","comm cooking","2005",0.01135791,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","comm cooking","2005",0.1053042,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","comm cooking","2005",0.0439035,"NEWdac_netzero_usa_global_ssp2_highEV"
"KS","comm cooking","2005",0.02379936,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","comm cooking","2005",0.0322605,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","comm cooking","2005",0.0720932,"NEWdac_netzero_usa_global_ssp2_highEV"
"MA","comm cooking","2005",0.0392107,"NEWdac_netzero_usa_global_ssp2_highEV"
"MD","comm cooking","2005",0.0735258,"NEWdac_netzero_usa_global_ssp2_highEV"
"ME","comm cooking","2005",0.00250889,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","comm cooking","2005",0.0834261,"NEWdac_netzero_usa_global_ssp2_highEV"
"MN","comm cooking","2005",0.0503922,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","comm cooking","2005",0.0507763,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","comm cooking","2005",0.0319358,"NEWdac_netzero_usa_global_ssp2_highEV"
"MT","comm cooking","2005",0.00959898,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","comm cooking","2005",0.0622126,"NEWdac_netzero_usa_global_ssp2_highEV"
