final energy consumption by sector and fuel,,,,,,,,,,,,,,,,,,
scenario,region,sector,input,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,resid televisions,electricity,1.96E-04,4.49E-04,4.34E-04,3.33E-04,2.93E-04,2.76E-04,2.94E-04,3.12E-04,3.29E-04,3.46E-04,3.61E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_aviation_intl,refined liquids,0.020841,0.0383762,0.0268151,0.0214621,0.0198659,0.0189602,0.0190002,0.0193681,0.0198457,0.0200408,0.0205912,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_freight,refined liquids,0.003661113,0.003556909,0.003525518,0.00266077,0.00255882,0.0025437,0.00268828,0.00282124,0.00293903,0.00304321,0.00320974,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_freight_road,electricity,0,0,0,0,6.90E-06,2.56E-04,0.00150538,0.003182668,0.004239956,0.005697758,0.007479401,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_freight_road,gas,0,0,0,0,2.85E-04,7.35E-04,0.00126782,0.001816207,0.001877752,0.001970819,0.002239343,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_freight_road,refined liquids,0.05335304,0.05363972,0.05285395,0.04029216,0.03819214,0.035205125,0.030371019,0.025005449,0.023338822,0.020389528,0.017907063,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_pass,electricity,0,0,0,0,8.51E-07,1.67E-06,2.69E-06,3.74E-06,5.30E-06,7.33E-06,9.87E-06,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_pass,refined liquids,0.079783191,0.14678509,0.102608891,0.082120094,0.07747515,0.072854401,0.072899078,0.075611082,0.077403537,0.077239216,0.080035055,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_pass_road,electricity,0,0,0,0,3.69E-05,1.95E-04,3.07E-04,3.61E-04,3.48E-04,3.33E-04,3.21E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_pass_road,gas,0,9.53E-05,1.28E-04,3.25E-05,1.25E-04,1.45E-04,1.42E-04,1.25E-04,1.31E-04,1.48E-04,1.67E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_pass_road,refined liquids,0.00204595,0.00205694,0.00202676,0.00154511,0.002092254,0.001809446,0.001025463,5.77E-04,4.74E-04,4.41E-04,4.16E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_pass_road_LDV,electricity,0,0,0,0,9.32E-06,2.30E-05,2.88E-05,3.14E-05,3.45E-05,3.86E-05,4.25E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_pass_road_LDV,refined liquids,8.42E-05,1.02E-04,9.96E-05,1.01E-04,6.78E-05,2.85E-05,1.84E-05,1.97E-05,2.09E-05,2.18E-05,2.31E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_pass_road_LDV_4W,electricity,0,0,0,0,9.42E-05,8.44E-04,0.002176835,0.003018823,0.003610699,0.003753645,0.003789126,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_pass_road_LDV_4W,gas,0,0,0,0,6.51E-05,1.33E-04,1.71E-04,1.94E-04,2.12E-04,2.16E-04,2.39E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_pass_road_LDV_4W,hydrogen,0,0,0,0,0,1.78E-07,7.34E-07,1.76E-06,3.61E-06,6.27E-06,1.05E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_pass_road_LDV_4W,refined liquids,0.023913097,0.029089497,0.028296497,0.028628397,0.025795694,0.020750582,0.013759222,0.008783091,0.005048002,0.004168642,0.003746462,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AK,trn_shipping_intl,refined liquids,0.00119608,1.37E-04,3.79E-04,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,CO2 removal,electricity,0,0,0,0,0,2.10E-07,6.87E-06,2.05E-04,0.003756455,0.035298713,0.074356139,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,CO2 removal,process heat dac,0,0,0,0,0,9.29E-07,2.96E-05,8.52E-04,0.014652117,0.121236663,0.219001167,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,cement,electricity,0.00108997,0.00149853,9.63E-04,9.63E-04,0.00105508,9.21E-04,9.56E-04,0.001003307,0.001062838,0.001106358,0.001190284,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm cooking,electricity,5.63E-04,8.35E-04,0.001757459,5.78E-04,6.70E-04,7.62E-04,9.58E-04,0.001170807,0.001393173,0.001631196,0.00178042,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm cooking,gas,0.001376605,0.002497933,0.0046597,0.002432786,0.002428846,0.002349279,0.002211129,0.001977529,0.001792501,0.001590542,0.001587383,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm cooling,electricity,0.008943989,0.0131756,0.0146111,0.013948,0.014312019,0.014255699,0.014225026,0.014040531,0.013974804,0.013855536,0.014255647,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm cooling,gas,1.80E-06,1.06E-04,6.17E-05,5.28E-05,5.30E-05,5.28E-05,5.21E-05,5.05E-05,4.91E-05,4.69E-05,4.77E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm heating,biomass,0.0013881,7.96E-04,8.78E-04,2.54E-04,2.55E-04,2.68E-04,2.92E-04,3.03E-04,2.80E-04,2.10E-04,1.67E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm heating,coal,0.00536679,3.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm heating,electricity,0.001094599,0.002387789,0.0015884,0.002426601,0.002723845,0.002933777,0.003354929,0.0038837,0.00449116,0.005429157,0.00579758,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm heating,gas,0.0114329,0.0147304,0.0126861,0.0107046,0.010040075,0.009429701,0.008616834,0.007451875,0.006265939,0.004220338,0.004095456,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm heating,refined liquids,0.00898989,0.00408219,0.0045607,0.0013784,0.001294414,0.001231685,0.001122553,9.49E-04,7.29E-04,3.47E-04,2.52E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm hot water,electricity,0.00233459,0.0016182,8.40E-04,0.00222131,0.002607027,0.002918033,0.003430277,0.003913205,0.004414869,0.004951349,0.005061788,0,0,0,EJ
