final energy consumption by sector and fuel,,,,,,,,,,,,,,,,,,
scenario,region,sector,input,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm heating,coal,6.31E-04,9.81E-05,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm heating,electricity,0.002537489,0.002932801,0.001747,0.0024261,0.002697357,0.002971268,0.003630007,0.004641042,0.00594566,0.008148489,0.008953679,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm heating,gas,0.0173945,0.0271625,0.0292683,0.0275222,0.02609758,0.0249372,0.02404352,0.02266767,0.021273282,0.018573012,0.019084612,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm heating,refined liquids,0.0167147,0.0189418,0.0121951,0.00789079,0.0074263,0.007093001,0.00660465,0.005751175,0.004513712,0.002272094,0.001642177,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm hot water,electricity,0.0025932,0.00118521,4.82E-04,9.99E-04,0.001088838,0.001193977,0.001379377,0.001551971,0.001728239,0.001922738,0.001956505,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm hot water,gas,0.007433,0.00349604,0.00425089,0.00382375,0.003735597,0.003625735,0.003535895,0.003377151,0.00326127,0.003111115,0.003310958,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm hot water,refined liquids,0.0072054,0.00144782,4.40E-04,5.26E-04,4.95E-04,4.70E-04,4.28E-04,3.62E-04,2.78E-04,1.61E-04,1.24E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm lighting,electricity,0.0147034,0.0156178,0.0090069,0.0093062,0.008647963,0.007885709,0.006893372,0.005544864,0.005590969,0.005701934,0.005870002,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm non-building,electricity,0.0049184,0.0054518,0.0073269,0.009027,0.00911562,0.00935001,0.00976576,0.0101837,0.0106054,0.0109666,0.0113115,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm office,electricity,0.0026579,0.0038423,0.0049429,0.00307077,0.0028234,0.00292573,0.00309459,0.00326341,0.00343426,0.00357812,0.00371152,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm other,electricity,0.0026286,0.0066935,0.0082897,0.009942,0.0115185,0.012297,0.0134769,0.0149435,0.0164395,0.0175497,0.0178478,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm other,gas,0.0020784,0.0012537,0.0018614,0.0164708,0.0155287,0.0157843,0.016566,0.0172921,0.0179333,0.0184424,0.0193721,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm other,refined liquids,7.20E-04,6.04E-04,0.001243,0.0043712,0.00383691,0.00364386,0.00313523,0.0024056,0.00173358,0.00136529,0.00133238,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm refrigeration,electricity,0.00230558,0.00746699,0.00791689,0.00478182,0.004559843,0.004481892,0.00447835,0.00443008,0.004614854,0.004772076,0.004921906,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,comm ventilation,electricity,0.001574555,0.005675855,0.006246022,0.005443011,0.005465164,0.005588574,0.005744593,0.005911048,0.006032812,0.006119621,0.006017826,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,industrial energy use,biomass,0.002106798,0.0038709,0.004563,0.00374298,0.00397361,0.004060257,0.004214681,0.004405707,0.004500133,0.004508473,0.004429676,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,industrial energy use,coal,2.22E-05,1.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,industrial energy use,electricity,0.0216469,0.0181461,0.0131798,0.0117185,0.00990443,0.00987946,0.010891735,0.011979736,0.013330384,0.0144901,0.016262154,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,industrial energy use,gas,0.02189979,0.0181948,0.021202,0.02248528,0.023862601,0.024156132,0.024601187,0.025022234,0.025291033,0.025392948,0.025496314,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,industrial energy use,hydrogen,0,0,0,0,3.48E-06,3.26E-06,7.11E-06,1.43E-05,2.23E-05,3.37E-05,6.85E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,industrial energy use,refined liquids,0.012312199,0.01039961,0.0034799,0.002117889,0.002156156,0.002153762,0.002181607,0.002317547,0.002388715,0.002337973,0.002423846,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,industrial feedstocks,refined liquids,0.0203848,0.0308365,0.0350445,0.0242555,0.0239914,0.0242008,0.0252896,0.026518,0.0277502,0.0286372,0.0300782,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,process heat cement,biomass,2.51E-05,3.58E-05,2.32E-05,2.32E-05,2.75E-05,6.03E-05,8.90E-05,8.71E-05,5.93E-05,4.34E-05,2.88E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,process heat cement,coal,0.00165537,0.00236414,0.0015342,0.0015342,0.00170011,0.00100098,6.92E-04,4.11E-04,3.19E-04,3.57E-04,4.23E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,process heat cement,gas,7.52E-05,1.07E-04,6.97E-05,6.97E-05,6.98E-05,8.69E-05,1.02E-04,8.56E-05,8.37E-05,1.05E-04,1.16E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,process heat cement,refined liquids,7.52E-04,0.00107461,6.97E-04,6.97E-04,6.09E-04,9.48E-04,0.00124529,0.00163414,0.00188446,0.00194037,0.0020707,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,process heat dac,gas,0,0,0,0,0,2.03E-08,5.93E-07,1.97E-05,4.43E-04,0.00400726,0.00756473,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid clothes dryers,electricity,0.0021908,0.0034279,0.0024563,0.0023019,0.002263905,0.002247687,0.002295788,0.002324768,0.002453151,0.002575116,0.002693604,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid clothes dryers,gas,4.90E-04,7.17E-04,4.28E-04,3.43E-04,3.35E-04,3.26E-04,3.20E-04,2.99E-04,2.98E-04,2.96E-04,3.00E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid clothes washers,electricity,0,4.74E-04,3.93E-04,3.40E-04,2.86E-04,2.50E-04,2.17E-04,1.75E-04,1.85E-04,1.94E-04,2.03E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid computers,electricity,0,8.81E-04,0.0016244,0.00128832,0.00109372,8.85E-04,7.28E-04,6.05E-04,4.95E-04,5.09E-04,5.23E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid cooking,electricity,0.00128869,0.00138198,0.00130233,0.00122588,0.001291022,0.001394692,0.001568932,0.001743208,0.001945952,0.002044698,0.002127462,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid cooking,gas,0.00166748,0.00215196,0.00184655,0.00144218,0.001367893,0.00129051,0.001184956,0.001066401,9.09E-04,8.84E-04,8.82E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid cooking,refined liquids,2.18E-04,2.58E-04,0.00113353,5.37E-04,5.05E-04,4.73E-04,4.33E-04,4.14E-04,3.94E-04,3.91E-04,3.89E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid cooling,electricity,0.0017718,0.00397069,0.0021096,0.00363829,0.00370679,0.003707903,0.003801497,0.00392215,0.004058404,0.004219576,0.004382078,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid dishwashers,electricity,0,0.0013007,0.0012216,0.0011086,0.001089621,0.001067845,0.001053003,0.001044687,0.001036042,0.001075537,0.001114288,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid freezers,electricity,0.00180421,0.00113811,9.73E-04,9.02E-04,8.99E-04,9.10E-04,9.35E-04,9.63E-04,9.91E-04,0.001018661,0.001046377,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid furnace fans,electricity,0,7.99E-04,0.0015216,0.00127641,0.00114278,0.00103587,9.67E-04,9.17E-04,8.69E-04,8.95E-04,9.20E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid heating,biomass,0.00810341,0.0026788,0.0059766,0.00618809,0.006117587,0.006118275,0.006313462,0.006372303,0.005770233,0.004775295,0.003723172,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid heating,coal,1.56E-04,8.50E-06,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid heating,electricity,0.003201201,0.001275899,0.0024419,0.003234399,0.004207155,0.004831647,0.006065583,0.00784247,0.010031318,0.012537001,0.014749584,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid heating,gas,0.021717601,0.030041699,0.026469699,0.030858099,0.02954419,0.028264366,0.026786337,0.024684711,0.022343452,0.020503603,0.019751697,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid heating,refined liquids,0.0590852,0.0639172,0.0499531,0.0338386,0.0317764,0.030011955,0.027544327,0.024517136,0.020750536,0.016379895,0.012127644,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid hot water,electricity,0.0047873,0.0046,0.00432721,0.00636679,0.007315307,0.008148695,0.009194121,0.01046845,0.010824736,0.011301908,0.01173833,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid hot water,gas,0.0124091,0.010232711,0.010557811,0.0147973,0.013965118,0.013554575,0.013294662,0.012373711,0.012414227,0.012472986,0.012971558,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid hot water,refined liquids,0.009260911,0.0151028,0.009881011,0.006356189,0.005618547,0.005056305,0.004337289,0.00312625,0.002791546,0.002172395,0.001445174,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid lighting,electricity,0.0079901,0.0098501,0.008211889,0.0056069,0.00368134,0.001348422,0.001176106,0.001150697,0.001184027,0.001214342,0.001246906,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid other,electricity,0.0057992,0.0136845,0.0135706,0.0129007,0.0135095,0.0137461,0.0142588,0.0146801,0.0151806,0.0157185,0.0160783,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid other,gas,4.90E-04,0,0.0021569,0.0016482,0.00129919,0.00131171,0.00132341,0.00136686,0.00139477,0.00140803,0.00149115,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid other,refined liquids,6.54E-04,0.00125,0.001769,9.52E-04,7.13E-04,7.14E-04,7.18E-04,8.16E-04,8.55E-04,7.93E-04,8.39E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid refrigerators,electricity,0.00605701,0.0053383,0.00465779,0.0042354,0.004198855,0.004224035,0.004308285,0.004407181,0.004504807,0.004629266,0.0047543,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid televisions,electricity,0.0024486,0.0040512,0.0041626,0.00370155,0.00331694,0.00313591,0.0032544,0.00337569,0.00350003,0.00360722,0.00371237,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_aviation_intl,refined liquids,0.00282214,0.00295711,0.00176243,0.00181484,0.00172806,0.00171217,0.00175772,0.00181685,0.00189286,0.00193637,0.00202432,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_freight,refined liquids,0.002883156,0.003594719,0.003243237,0.00297145,0.00296802,0.00307697,0.00334522,0.0035871,0.00382196,0.00398429,0.00430764,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_freight_road,electricity,0,0,0,0,7.19E-06,3.12E-04,0.001721787,0.003914163,0.005793516,0.00854364,0.011508198,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_freight_road,gas,0,0,0,0,3.96E-04,0.001045893,0.001827515,0.002519122,0.002599407,0.002744428,0.003056009,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_freight_road,refined liquids,0.04238454,0.05401792,0.04817885,0.04499658,0.04405015,0.04211852,0.037603548,0.031471555,0.029089104,0.024650654,0.021415645,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass,electricity,0,5.62E-04,5.51E-04,7.90E-04,8.50E-04,8.75E-04,9.25E-04,9.79E-04,0.001051468,0.001134892,0.001230039,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass,refined liquids,0.0109033,0.011452099,0.00687018,0.00706158,0.006914018,0.006772802,0.006957258,0.007328665,0.007620659,0.007676104,0.008162367,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road,electricity,0,0,0,0,4.13E-05,2.40E-04,3.83E-04,4.57E-04,4.45E-04,4.27E-04,4.13E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road,gas,0,1.26E-04,2.68E-04,2.72E-04,4.69E-04,4.58E-04,3.37E-04,2.43E-04,2.27E-04,2.38E-04,2.57E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road,refined liquids,0.00162539,0.00207159,0.00184759,0.00172559,0.0024055,0.00213109,0.001260889,7.40E-04,6.01E-04,5.50E-04,5.19E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road_LDV,electricity,0,0,0,0,5.32E-05,1.45E-04,1.89E-04,2.14E-04,2.44E-04,2.81E-04,3.17E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road_LDV,refined liquids,4.49E-04,5.89E-04,5.38E-04,5.27E-04,3.95E-04,1.81E-04,1.22E-04,1.33E-04,1.45E-04,1.53E-04,1.68E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road_LDV_4W,electricity,0,0,0,0,6.15E-04,0.005266401,0.012630299,0.017662048,0.021276754,0.02246699,0.022939111,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road_LDV_4W,gas,0,0,0,0,4.74E-04,9.11E-04,0.001106957,0.001217149,0.001290091,0.001294252,0.001429272,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road_LDV_4W,hydrogen,0,0,0,0,0,1.01E-06,3.94E-06,9.50E-06,1.94E-05,3.42E-05,5.81E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road_LDV_4W,refined liquids,0.127630192,0.167278789,0.15277519,0.14974819,0.140834804,0.116106783,0.078791077,0.051512032,0.030449693,0.024198118,0.02155278,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_shipping_intl,refined liquids,7.31E-04,2.57E-04,6.65E-04,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm cooking,electricity,2.31E-04,3.96E-04,5.64E-04,1.53E-04,1.91E-04,2.24E-04,2.84E-04,3.53E-04,4.24E-04,5.08E-04,5.61E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm cooking,gas,7.15E-04,0.001374052,0.002341647,0.001155283,0.001201392,0.001193693,0.001162031,0.001086189,0.001026066,9.61E-04,9.81E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm cooling,electricity,0.0028829,0.004607711,0.004950412,0.0040763,0.004308913,0.004338195,0.004326187,0.004280082,0.004254762,0.00422192,0.004347698,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm cooling,gas,8.44E-05,1.63E-04,7.75E-05,4.82E-05,4.97E-05,4.98E-05,4.91E-05,4.78E-05,4.65E-05,4.47E-05,4.57E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm heating,biomass,1.06E-04,6.50E-06,2.80E-06,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm heating,coal,0.00361519,7.31E-04,6.44E-05,3.98E-05,3.07E-05,2.58E-05,1.99E-05,1.40E-05,9.08E-06,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm heating,electricity,0.0012834,0.002274912,0.0014181,0.001814299,0.002146462,0.00235745,0.00268964,0.003124508,0.003598158,0.004344803,0.004644709,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm heating,gas,0.00812388,0.0131658,0.0121276,0.0103847,0.010075136,0.009633461,0.008952109,0.007898598,0.006766123,0.004846089,0.004722535,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm heating,refined liquids,0.00355049,0.00260301,0.001351,2.01E-04,1.96E-04,1.91E-04,1.83E-04,1.79E-04,1.75E-04,1.49E-04,1.49E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm hot water,electricity,0.00151835,9.78E-04,4.39E-04,8.54E-04,0.001027639,0.001147544,0.001296717,0.001418217,0.001524239,0.001638176,0.001655933,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm hot water,gas,0.00227953,0.00243013,0.00286556,0.00248708,0.002534225,0.002506585,0.002422425,0.002248128,0.002097143,0.001925245,0.002055287,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm hot water,refined liquids,4.90E-04,1.18E-04,5.83E-05,4.60E-05,4.50E-05,4.42E-05,4.24E-05,4.16E-05,4.14E-05,3.79E-05,3.90E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm lighting,electricity,0.0075416,0.0108023,0.0068025,0.0066886,0.006558581,0.006166456,0.005496492,0.00453223,0.004559711,0.004652485,0.004796005,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm non-building,electricity,9.03E-04,8.82E-04,0.0012387,0.0016991,0.00184796,0.00196226,0.0020743,0.00217047,0.00226238,0.00234361,0.00242246,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm office,electricity,0.0013184,0.0026436,0.0040536,0.00248808,0.00247193,0.00264504,0.00281933,0.00297589,0.00312601,0.00325754,0.00338445,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm other,electricity,0.0011905,0.0040855,0.0052479,0.0060201,0.00692423,0.00718078,0.0071155,0.0067041,0.00661979,0.00697573,0.00704751,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm other,gas,0.0017044,4.48E-04,3.83E-04,0.0026819,0.00246406,0.00251505,0.00237481,0.00208916,0.00196255,0.00200004,0.00209282,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm other,refined liquids,3.60E-04,4.17E-04,5.03E-04,3.90E-04,4.51E-04,7.75E-04,0.00159261,0.00282201,0.0035328,0.00357302,0.00382903,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm refrigeration,electricity,7.82E-04,0.00422451,0.0050817,0.00300072,0.003052928,0.003106702,0.003152449,0.003147667,0.003282361,0.003400383,0.003514236,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm ventilation,electricity,0.001242356,0.004243622,0.0047254,0.0038953,0.004211568,0.004453878,0.004634118,0.004790247,0.004895574,0.004974914,0.004889193,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial energy use,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial energy use,electricity,0.0105618,9.03E-04,8.14E-04,8.14E-04,8.60E-04,9.04E-04,9.63E-04,0.001043494,0.001108535,0.001132619,0.001169041,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial energy use,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial energy use,hydrogen,0,0,0,0,2.34E-06,4.92E-06,8.26E-06,1.60E-05,2.47E-05,2.95E-05,4.20E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial energy use,refined liquids,2.91E-04,3.44E-04,9.06E-05,9.07E-05,9.38E-05,9.68E-05,9.87E-05,1.04E-04,1.07E-04,1.05E-04,1.05E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial feedstocks,refined liquids,3.89E-04,2.66E-04,0.0125725,0.0135069,0.0142856,0.0150337,0.0160228,0.0174291,0.0185994,0.0190166,0.0197674,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid clothes dryers,electricity,2.23E-04,3.37E-04,2.70E-04,2.88E-04,3.02E-04,3.07E-04,3.18E-04,3.26E-04,3.43E-04,3.61E-04,3.79E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid clothes dryers,gas,1.68E-04,2.27E-04,1.02E-04,9.54E-05,9.84E-05,9.88E-05,9.89E-05,9.40E-05,9.37E-05,9.35E-05,9.58E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid clothes washers,electricity,0,4.66E-05,4.33E-05,4.25E-05,3.70E-05,3.30E-05,2.91E-05,2.39E-05,2.52E-05,2.64E-05,2.76E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid computers,electricity,0,8.65E-05,1.79E-04,1.61E-04,1.45E-04,1.21E-04,1.00E-04,8.37E-05,6.88E-05,7.11E-05,7.34E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid cooking,electricity,1.31E-04,1.36E-04,1.43E-04,1.53E-04,1.78E-04,2.01E-04,2.33E-04,2.67E-04,3.07E-04,3.27E-04,3.43E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid cooking,gas,5.72E-04,6.80E-04,4.41E-04,4.01E-04,4.00E-04,3.93E-04,3.75E-04,3.51E-04,3.16E-04,3.12E-04,3.15E-04,0,0,0,EJ
