CO2 sequestration by tech,,,,,,,,,,,,,,,,,,,
scenario,region,sector,technology,subsector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,industrial feedstocks,refined liquids,refined liquids,0.0960792,0.0576769,0.28545,0.277659,0.290655,0.289855,0.302351,0.32084,0.338899,0.353905,0.367144,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,biomass (IGCC CCS) (dry cooling),biomass_int_IGCC_CCS,0,0,0,0,0,2.65E-06,5.93E-06,1.21E-05,1.86E-05,2.55E-05,3.91E-05,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,biomass (IGCC CCS) (recirculating),biomass_int_IGCC_CCS,0,0,0,0,0,2.84E-06,6.36E-06,1.30E-05,2.00E-05,2.75E-05,4.22E-05,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,biomass (IGCC CCS) (seawater),biomass_int_IGCC_CCS,0,0,0,0,0,2.85E-06,6.38E-06,1.30E-05,2.01E-05,2.75E-05,4.23E-05,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,biomass (conv CCS) (recirculating),biomass_int_conv_CCS,0,0,0,0,0,7.83E-06,1.78E-05,3.67E-05,5.66E-05,7.72E-05,1.16E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,coal (IGCC CCS) (dry cooling),coal_int_IGCC_CCS,0,0,0,0,0,2.15E-05,4.58E-05,6.48E-05,8.19E-05,1.00E-04,1.48E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,coal (IGCC CCS) (recirculating),coal_int_IGCC_CCS,0,0,0,0,0,2.34E-05,4.98E-05,7.05E-05,8.92E-05,1.09E-04,1.62E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,coal (IGCC CCS) (seawater),coal_int_IGCC_CCS,0,0,0,0,0,2.34E-05,5.00E-05,7.07E-05,8.95E-05,1.09E-04,1.62E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,coal (conv pul CCS) (dry cooling),coal_int_conv pul_CCS,0,0,0,0,0,2.05E-05,4.31E-05,6.00E-05,7.46E-05,9.01E-05,1.32E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,coal (conv pul CCS) (recirculating),coal_int_conv pul_CCS,0,0,0,0,0,2.24E-05,4.70E-05,6.55E-05,8.15E-05,9.84E-05,1.45E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,coal (conv pul CCS) (seawater),coal_int_conv pul_CCS,0,0,0,0,0,2.25E-05,4.71E-05,6.57E-05,8.17E-05,9.87E-05,1.45E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,refined liquids (CC CCS) (dry cooling),refined liquids_int_CC_CCS,0,0,0,0,0,9.00E-05,1.28E-04,1.97E-04,2.59E-04,2.98E-04,4.12E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,refined liquids (CC CCS) (recirculating),refined liquids_int_CC_CCS,0,0,0,0,0,1.01E-04,1.44E-04,2.22E-04,2.93E-04,3.37E-04,4.66E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,intermediate generation,refined liquids (CC CCS) (seawater),refined liquids_int_CC_CCS,0,0,0,0,0,1.01E-04,1.45E-04,2.23E-04,2.94E-04,3.39E-04,4.68E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,peak generation,refined liquids (CC CCS) (dry cooling),refined liquids_peak_CC_CCS,0,0,0,0,0,5.33E-09,1.24E-07,1.81E-07,2.21E-07,2.41E-07,7.14E-07,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,peak generation,refined liquids (CC CCS) (recirculating),refined liquids_peak_CC_CCS,0,0,0,0,0,6.21E-09,1.46E-07,2.13E-07,2.62E-07,2.87E-07,8.52E-07,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,peak generation,refined liquids (CC CCS) (seawater),refined liquids_peak_CC_CCS,0,0,0,0,0,6.29E-09,1.48E-07,2.16E-07,2.66E-07,2.91E-07,8.64E-07,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,subpeak generation,refined liquids (CC CCS) (dry cooling),refined liquids_subpeak_CC_CCS,0,0,0,0,0,1.56E-06,3.32E-06,4.74E-06,6.10E-06,1.42E-05,1.48E-05,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,subpeak generation,refined liquids (CC CCS) (recirculating),refined liquids_subpeak_CC_CCS,0,0,0,0,0,1.79E-06,3.83E-06,5.49E-06,7.09E-06,1.65E-05,1.73E-05,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",HI,subpeak generation,refined liquids (CC CCS) (seawater),refined liquids_subpeak_CC_CCS,0,0,0,0,0,1.81E-06,3.87E-06,5.54E-06,7.16E-06,1.67E-05,1.75E-05,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,CO2 removal,hightemp DAC NG,dac,0,0,0,0,0,1.01E-06,3.43E-05,0.00158785,0.035466305,0.523960036,1.155341145,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,CO2 removal,hightemp DAC elec,dac,0,0,0,0,0,1.48E-08,4.46E-07,1.50E-05,4.07E-04,0.009022317,0.020630841,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,CO2 removal,lowtemp DAC heatpump,dac,0,0,0,0,0,1.04E-08,6.07E-07,4.82E-05,0.0027951,0.119608382,0.584923928,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,N fertilizer,gas CCS,gas,0,0,0,0,0,0.00835585,0.0280999,0.07548604,0.14841349,0.21486228,0.26281678,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,base load generation,biomass (IGCC CCS) (dry cooling),biomass_base_IGCC_CCS,0,0,0,0,0,4.68E-04,0.002129719,0.009124412,0.014612704,0.025964573,0.028498878,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,base load generation,biomass (IGCC CCS) (recirculating),biomass_base_IGCC_CCS,0,0,0,0,0,4.90E-04,0.00222153,0.009379118,0.01498857,0.026679571,0.029556826,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,base load generation,biomass (conv CCS) (recirculating),biomass_base_conv_CCS,0,0,0,0,0,0.00135225,0.00684571,0.03918473,0.06642067,0.11583911,0.11622713,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,base load generation,coal (IGCC CCS) (dry cooling),coal_base_IGCC_CCS,0,0,0,0,0,0.0111168,0.02649332,0.04909985,0.05335332,0.05936031,0.05840276,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,base load generation,coal (IGCC CCS) (recirculating),coal_base_IGCC_CCS,0,0,0,0,0,0.0117953,0.02874909,0.05356778,0.05957749,0.06796234,0.06857172,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,base load generation,coal (conv pul CCS) (dry cooling),coal_base_conv pul_CCS,0,0,0,0,0,0.0131669,0.02886615,0.05144359,0.05228721,0.05422641,0.05007611,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,base load generation,coal (conv pul CCS) (recirculating),coal_base_conv pul_CCS,0,0,0,0,0,0.014095,0.03181673,0.05717,0.06004906,0.06362843,0.0606133,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,base load generation,gas (CC CCS) (recirculating),gas_base_CC_CCS,0,0,0,0,0,0.0274677,0.090908,0.1758736,0.2032236,0.2554866,0.2783367,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,biomass liquids,FT biofuels CCS level 1,biomass liquids,0,0,0,0,0,0,0,0.161884,1.158697,1.39659,1.705672,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,biomass liquids,FT biofuels CCS level 2,biomass liquids,0,0,0,0,0,0,0,0.188265,1.430681,1.735444,2.09713,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,biomass liquids,cellulosic ethanol CCS level 1,biomass liquids,0,0,0,0,0,0,0,0.0878096,0.448752,0.5110464,0.5832758,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,biomass liquids,cellulosic ethanol CCS level 2,biomass liquids,0,0,0,0,0,0,0,0.494825,3.729051,4.49919,5.355577,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,cement,cement CCS,cement,0,0,0,0,0,0.0173563,0.0513658,0.0935888,0.111747,0.121196,0.124656,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,industrial feedstocks,refined liquids,refined liquids,0.387237,0.927102,0.470573,0.581432,0.588785,0.58658,0.600331,0.608816,0.625552,0.643043,0.666927,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,intermediate generation,biomass (IGCC CCS) (dry cooling),biomass_int_IGCC_CCS,0,0,0,0,0,5.26E-05,2.35E-04,7.59E-04,0.001356207,0.002748707,0.003537133,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,intermediate generation,biomass (IGCC CCS) (recirculating),biomass_int_IGCC_CCS,0,0,0,0,0,5.42E-05,2.43E-04,7.79E-04,0.001392067,0.002827636,0.003648245,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,intermediate generation,biomass (conv CCS) (recirculating),biomass_int_conv_CCS,0,0,0,0,0,2.04E-04,9.66E-04,0.003463105,0.006338296,0.012640575,0.01567197,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,intermediate generation,coal (IGCC CCS) (dry cooling),coal_int_IGCC_CCS,0,0,0,0,0,0.00145395,0.00427711,0.00915619,0.01321445,0.02137668,0.0262597,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,intermediate generation,coal (IGCC CCS) (recirculating),coal_int_IGCC_CCS,0,0,0,0,0,0.00153022,0.00453987,0.00971803,0.01405361,0.02275766,0.02803989,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,intermediate generation,coal (conv pul CCS) (dry cooling),coal_int_conv pul_CCS,0,0,0,0,0,0.00193826,0.00535476,0.0110832,0.01558366,0.0244038,0.0293272,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,intermediate generation,coal (conv pul CCS) (recirculating),coal_int_conv pul_CCS,0,0,0,0,0,0.00205908,0.00575247,0.01187445,0.01672171,0.02615978,0.03155344,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,intermediate generation,gas (CC CCS) (recirculating),gas_int_CC_CCS,0,0,0,0,0,0.00892057,0.03473033,0.07468435,0.1068236,0.17013836,0.20954375,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,peak generation,gas (CC CCS) (recirculating),gas_peak_CC_CCS,0,0,0,0,0,4.40E-06,7.24E-06,1.07E-05,1.73E-05,2.68E-05,4.41E-05,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,process heat dac,gas CCS,gas CCS,0,0,0,0,0,3.80E-07,1.21E-05,5.26E-04,0.0109719,0.150279,0.315366,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IA,subpeak generation,gas (CC CCS) (recirculating),gas_subpeak_CC_CCS,0,0,0,0,0,1.67E-04,2.23E-04,2.94E-04,4.39E-04,0.001952649,0.002306324,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,CO2 removal,hightemp DAC NG,dac,0,0,0,0,0,7.89E-08,2.93E-06,1.62E-04,0.003737873,0.052425585,0.109574081,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,CO2 removal,hightemp DAC elec,dac,0,0,0,0,0,1.07E-09,4.56E-08,2.81E-06,8.64E-05,0.001718578,0.004827321,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,CO2 removal,lowtemp DAC heatpump,dac,0,0,0,0,0,7.40E-10,5.64E-08,6.76E-06,3.99E-04,0.014296857,0.060042099,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,base load generation,biomass (IGCC CCS) (dry cooling),biomass_base_IGCC_CCS,0,0,0,0,0,0.00166959,0.00506287,0.0133512,0.02279613,0.03903255,0.04432241,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,base load generation,biomass (IGCC CCS) (recirculating),biomass_base_IGCC_CCS,0,0,0,0,0,0.00174066,0.00525213,0.01366452,0.0232251,0.03980531,0.04537012,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,base load generation,biomass (conv CCS) (recirculating),biomass_base_conv_CCS,0,0,0,0,0,0.00516958,0.01768564,0.06354978,0.12190945,0.20694298,0.22359289,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,base load generation,coal (IGCC CCS) (dry cooling),coal_base_IGCC_CCS,0,0,0,0,0,0.00175762,0.00464719,0.00681602,0.00815256,0.011543882,0.013860538,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,base load generation,coal (IGCC CCS) (recirculating),coal_base_IGCC_CCS,0,0,0,0,0,0.00186055,0.0050079,0.0074871,0.00910019,0.01291424,0.01566483,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,base load generation,coal (conv pul CCS) (dry cooling),coal_base_conv pul_CCS,0,0,0,0,0,0.00213368,0.00523351,0.00717968,0.00814905,0.011202062,0.012964011,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,base load generation,coal (conv pul CCS) (recirculating),coal_base_conv pul_CCS,0,0,0,0,0,0.0022795,0.00572374,0.00805794,0.00934105,0.0128244,0.01503557,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,base load generation,gas (CC CCS) (recirculating),gas_base_CC_CCS,0,0,0,0,0,0.00662845,0.01610749,0.02340677,0.0285757,0.04259546,0.05311052,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,biomass liquids,FT biofuels CCS level 1,biomass liquids,0,0,0,0,0,0,0,0.00191085,0.0153751,0.0183934,0.02162098,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,biomass liquids,FT biofuels CCS level 2,biomass liquids,0,0,0,0,0,0,0,0.00234333,0.02127064,0.02575427,0.02978329,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,biomass liquids,cellulosic ethanol CCS level 1,biomass liquids,0,0,0,0,0,0,0,0.00120419,0.00506572,0.005526509,0.006013293,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,biomass liquids,cellulosic ethanol CCS level 2,biomass liquids,0,0,0,0,0,0,0,0.014683,0.1313619,0.1575131,0.1782549,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,cement,cement CCS,cement,0,0,0,0,0,0.0127689,0.0311469,0.0487024,0.0562503,0.060387,0.0631757,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,industrial feedstocks,refined liquids,refined liquids,0.322906,0.499451,0.455539,0.615222,0.688149,0.739264,0.783363,0.815354,0.846763,0.872266,0.902313,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,intermediate generation,biomass (IGCC CCS) (dry cooling),biomass_int_IGCC_CCS,0,0,0,0,0,1.38E-04,3.51E-04,7.38E-04,0.001078044,0.001408861,0.001763864,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,intermediate generation,biomass (IGCC CCS) (recirculating),biomass_int_IGCC_CCS,0,0,0,0,0,1.42E-04,3.61E-04,7.56E-04,0.001104335,0.001444423,0.001812933,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,intermediate generation,biomass (conv CCS) (recirculating),biomass_int_conv_CCS,0,0,0,0,0,5.60E-04,0.001495183,0.00345687,0.00520669,0.00680194,0.008243899,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,intermediate generation,coal (IGCC CCS) (dry cooling),coal_int_IGCC_CCS,0,0,0,0,0,1.24E-04,3.65E-04,7.06E-04,9.83E-04,0.001261798,0.001670714,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,intermediate generation,coal (IGCC CCS) (recirculating),coal_int_IGCC_CCS,0,0,0,0,0,1.31E-04,3.85E-04,7.48E-04,0.001044615,0.001344784,0.001786799,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,intermediate generation,coal (conv pul CCS) (dry cooling),coal_int_conv pul_CCS,0,0,0,0,0,1.68E-04,4.67E-04,8.69E-04,0.001176799,0.0014688,0.001883715,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,intermediate generation,coal (conv pul CCS) (recirculating),coal_int_conv pul_CCS,0,0,0,0,0,1.78E-04,4.99E-04,9.29E-04,0.001261897,0.001580535,0.00203454,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,intermediate generation,gas (CC CCS) (recirculating),gas_int_CC_CCS,0,0,0,0,0,0.00161531,0.00363327,0.00632695,0.0084345,0.01057523,0.01373648,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,peak generation,gas (CC CCS) (recirculating),gas_peak_CC_CCS,0,0,0,0,0,9.06E-07,1.53E-06,2.46E-06,3.25E-06,4.02E-06,5.70E-06,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,process heat dac,gas CCS,gas CCS,0,0,0,0,0,2.98E-08,1.04E-06,5.37E-05,0.00115613,0.0150406,0.0299795,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ID,subpeak generation,gas (CC CCS) (recirculating),gas_subpeak_CC_CCS,0,0,0,0,0,5.59E-05,1.08E-04,1.78E-04,2.41E-04,3.72E-04,4.87E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,CO2 removal,hightemp DAC NG,dac,0,0,0,0,0,8.16E-06,2.70E-04,0.01345981,0.310147607,4.445086716,9.541013279,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,CO2 removal,hightemp DAC elec,dac,0,0,0,0,0,9.03E-08,2.49E-06,9.82E-05,0.00279316,0.056161919,0.172207736,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,CO2 removal,lowtemp DAC heatpump,dac,0,0,0,0,0,6.66E-08,3.69E-06,3.40E-04,0.020898434,0.836365448,4.042512922,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,base load generation,biomass (IGCC CCS) (dry cooling),biomass_base_IGCC_CCS,0,0,0,0,0,0.00445307,0.0153536,0.06391457,0.14431044,0.26629467,0.35297652,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,base load generation,biomass (IGCC CCS) (recirculating),biomass_base_IGCC_CCS,0,0,0,0,0,0.00462757,0.01584527,0.06479767,0.14550654,0.26920177,0.35918928,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,base load generation,biomass (conv CCS) (recirculating),biomass_base_conv_CCS,0,0,0,0,0,0.0146072,0.0586151,0.3760066,0.9838285,1.7351689,2.0649346,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,base load generation,coal (IGCC CCS) (dry cooling),coal_base_IGCC_CCS,0,0,0,0,0,0.10427,0.235925,0.3761638,0.4867246,0.6394934,0.8886883,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,base load generation,coal (IGCC CCS) (recirculating),coal_base_IGCC_CCS,0,0,0,0,0,0.10994,0.250104,0.400264,0.520351,0.687393,0.9587399,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,base load generation,coal (conv pul CCS) (dry cooling),coal_base_conv pul_CCS,0,0,0,0,0,0.131928,0.286059,0.441025,0.554291,0.702541,0.944923,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,base load generation,coal (conv pul CCS) (recirculating),coal_base_conv pul_CCS,0,0,0,0,0,0.140422,0.306441,0.474378,0.59986,0.765548,1.033313,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,base load generation,gas (CC CCS) (recirculating),gas_base_CC_CCS,0,0,0,0,3.17E-10,0.22994,0.525822,0.845377,1.091806,1.493972,2.148111,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,biomass liquids,FT biofuels CCS level 1,biomass liquids,0,0,0,0,0,0,0,0.120999,0.910476,1.09727,1.317053,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,biomass liquids,FT biofuels CCS level 2,biomass liquids,0,0,0,0,0,0,0,0.152319,1.219154,1.478958,1.758371,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,biomass liquids,cellulosic ethanol CCS level 1,biomass liquids,0,0,0,0,0,0,0,0.0510522,0.2724439,0.3102263,0.3548314,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,biomass liquids,cellulosic ethanol CCS level 2,biomass liquids,0,0,0,0,0,0,0,0.413362,3.279182,3.956159,4.637558,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,cement,cement CCS,cement,0,0,0,0,0,0.101858,0.20813,0.292395,0.328595,0.349416,0.366934,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,coal to liquids,coal to liquids CCS level 1,coal to liquids,0,0,0,0,0,0,0,0.00118729,0.00525547,0.0061219,0.01482367,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,coal to liquids,coal to liquids CCS level 2,coal to liquids,0,0,0,0,0,0,0,0.00135823,0.00671301,0.00823617,0.01969848,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,industrial feedstocks,refined liquids,refined liquids,2.10142,2.80732,2.32491,2.21328,2.20912,2.19569,2.25906,2.32428,2.41902,2.50564,2.61404,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,intermediate generation,biomass (IGCC CCS) (dry cooling),biomass_int_IGCC_CCS,0,0,0,0,0,2.53E-04,9.12E-04,0.003478378,0.007068618,0.011982538,0.017937888,0,0,0,MTC
