"region","sector","Year","co2.emiss","scenario"
"MT","resid cooking","2005",0.0126675359403077,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NC","resid cooking","2005",0.0558590132567581,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ND","resid cooking","2005",0.00511475393017025,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NE","resid cooking","2005",0.0203537732607949,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NH","resid cooking","2005",0.00539498087273318,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NJ","resid cooking","2005",0.245803986135621,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NM","resid cooking","2005",0.0272808727295636,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NV","resid cooking","2005",0.0327553436671074,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NY","resid cooking","2005",0.435575579146803,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OH","resid cooking","2005",0.257138589417986,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OK","resid cooking","2005",0.0437659030261876,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OR","resid cooking","2005",0.0209669285010406,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"PA","resid cooking","2005",0.237164627283442,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"RI","resid cooking","2005",0.0137518161362769,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"SC","resid cooking","2005",0.029219186911705,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"SD","resid cooking","2005",0.00599469668077547,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"TN","resid cooking","2005",0.0288114466763799,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"TX","resid cooking","2005",0.279930876462362,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"UT","resid cooking","2005",0.0373730390816166,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"VA","resid cooking","2005",0.0642687388043911,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"VT","resid cooking","2005",0.00195019045982112,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WA","resid cooking","2005",0.0395175127860769,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WI","resid cooking","2005",0.0799866510336208,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WV","resid cooking","2005",0.0175901704724486,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WY","resid cooking","2005",0.0071863931554837,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AK","resid heating","2005",0.37289152118822,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AL","resid heating","2005",0.398063148964574,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AR","resid heating","2005",0.319991967213186,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AZ","resid heating","2005",0.197560726376646,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CA","resid heating","2005",1.325834345275,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CO","resid heating","2005",1.26908889998045,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CT","resid heating","2005",1.52287156718312,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"DC","resid heating","2005",0.161218010711548,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"DE","resid heating","2005",0.22767026818516,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"FL","resid heating","2005",0.0100029942694284,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"GA","resid heating","2005",1.08393227782476,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"HI","resid heating","2005",0.000728782375015221,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IA","resid heating","2005",0.874261711758368,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ID","resid heating","2005",0.243239326620635,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IL","resid heating","2005",4.36878034932485,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IN","resid heating","2005",1.66199550339507,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"KS","resid heating","2005",0.645695357319999,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"KY","resid heating","2005",0.723112128059162,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"LA","resid heating","2005",0.216477864803656,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MA","resid heating","2005",2.49397437106373,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MD","resid heating","2005",1.25135688031583,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ME","resid heating","2005",0.818213280499571,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MI","resid heating","2005",4.26585547749673,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MN","resid heating","2005",1.64638872758046,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MO","resid heating","2005",1.10340412856979,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MS","resid heating","2005",0.251131102308036,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MT","resid heating","2005",0.284466162065273,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NC","resid heating","2005",1.12299095736933,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ND","resid heating","2005",0.252482421438271,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NE","resid heating","2005",0.444184871015376,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NH","resid heating","2005",0.507862654331162,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NJ","resid heating","2005",2.71684022589551,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NM","resid heating","2005",0.336577194923767,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NV","resid heating","2005",0.29481598221717,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NY","resid heating","2005",6.33818982963036,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OH","resid heating","2005",3.58259776010602,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OK","resid heating","2005",0.582526414437797,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OR","resid heating","2005",0.434825249570082,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"PA","resid heating","2005",4.11469013628705,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"RI","resid heating","2005",0.490632958397934,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"SC","resid heating","2005",0.330931037507551,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"SD","resid heating","2005",0.198950821994567,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"TN","resid heating","2005",0.779467149244748,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"TX","resid heating","2005",1.01090357217317,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"UT","resid heating","2005",0.550887117315648,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"VA","resid heating","2005",1.4632063248724,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"VT","resid heating","2005",0.251408631852183,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WA","resid heating","2005",0.877928078089004,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WI","resid heating","2005",1.90000605331119,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WV","resid heating","2005",0.406476399945935,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WY","resid heating","2005",0.143227512534792,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AK","resid hot water","2005",0.0434377966863358,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AL","resid hot water","2005",0.254375645964196,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AR","resid hot water","2005",0.184405710991385,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AZ","resid hot water","2005",0.270462477766357,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CA","resid hot water","2005",3.72722186329808,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CO","resid hot water","2005",0.54007496489693,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CT","resid hot water","2005",0.439254302597759,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"DC","resid hot water","2005",0.056537664194966,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"DE","resid hot water","2005",0.0533203478423131,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"FL","resid hot water","2005",0.173274932543926,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"GA","resid hot water","2005",0.67613439807137,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"HI","resid hot water","2005",0.0118401339262345,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IA","resid hot water","2005",0.301824110192273,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ID","resid hot water","2005",0.112174357172804,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IL","resid hot water","2005",1.41159904447502,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IN","resid hot water","2005",0.573550018002884,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"KS","resid hot water","2005",0.320729472486965,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"KY","resid hot water","2005",0.221221241790408,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"LA","resid hot water","2005",0.340447561089869,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MA","resid hot water","2005",0.669969793976085,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MD","resid hot water","2005",0.37521713862591,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ME","resid hot water","2005",0.129921852742408,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MI","resid hot water","2005",1.22731407463331,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MN","resid hot water","2005",0.474959702467282,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MO","resid hot water","2005",0.572322255950622,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MS","resid hot water","2005",0.172542393806399,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MT","resid hot water","2005",0.101501951242203,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NC","resid hot water","2005",0.390738770369934,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ND","resid hot water","2005",0.0564591530549941,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NE","resid hot water","2005",0.162362998675282,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NH","resid hot water","2005",0.103957494591405,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NJ","resid hot water","2005",1.00231956897502,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NM","resid hot water","2005",0.200380709020369,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NV","resid hot water","2005",0.218082448007154,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NY","resid hot water","2005",2.00274094841261,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OH","resid hot water","2005",1.21171365692834,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OK","resid hot water","2005",0.294555526475348,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OR","resid hot water","2005",0.142479152685328,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"PA","resid hot water","2005",1.14143763249707,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"RI","resid hot water","2005",0.12840074473392,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"SC","resid hot water","2005",0.185360169715299,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"SD","resid hot water","2005",0.0565527570146409,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"TN","resid hot water","2005",0.295546622377581,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"TX","resid hot water","2005",1.60657365921451,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"UT","resid hot water","2005",0.240610469225742,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"VA","resid hot water","2005",0.432560329147044,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"VT","resid hot water","2005",0.0447740816446996,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WA","resid hot water","2005",0.270283955157186,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WI","resid hot water","2005",0.433681271733248,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WV","resid hot water","2005",0.103165193385593,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WY","resid hot water","2005",0.0523276288868496,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AK","resid other","2005",0.00432146355512255,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AL","resid other","2005",0.00574936812100318,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AR","resid other","2005",0.00614057427954131,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AZ","resid other","2005",0.00562488897011453,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CA","resid other","2005",0.0263101092578794,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CO","resid other","2005",0.0140486181267428,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CT","resid other","2005",0.0243291047519134,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"DC","resid other","2005",0.000786312400511602,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"DE","resid other","2005",0.00321142440803006,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"FL","resid other","2005",0.0830085650347152,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"GA","resid other","2005",0.00684513462476919,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"HI","resid other","2005",0.00268053036535015,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IA","resid other","2005",0.0126686115280837,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ID","resid other","2005",0.00564237538224407,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IL","resid other","2005",0.00779889546554464,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IN","resid other","2005",0.00996704452810556,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"KS","resid other","2005",0.00729319009606652,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"KY","resid other","2005",0.00596346453312155,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"LA","resid other","2005",0.0064831229556742,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MA","resid other","2005",0.026777605854146,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MD","resid other","2005",0.0122832517812592,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ME","resid other","2005",0.0105373818501487,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MI","resid other","2005",0.0275401511565502,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MN","resid other","2005",0.0176570712064488,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MO","resid other","2005",0.0164366539072934,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MS","resid other","2005",0.00633325790986606,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MT","resid other","2005",0.00732594030312752,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NC","resid other","2005",0.0212983731984217,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ND","resid other","2005",0.00484246504868216,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NE","resid other","2005",0.00519864314510854,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NH","resid other","2005",0.00705349404967474,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NJ","resid other","2005",0.013155122165985,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NM","resid other","2005",0.00984258253351874,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NV","resid other","2005",0.00447847732133274,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NY","resid other","2005",0.10396273119182,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OH","resid other","2005",0.0169036192787731,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OK","resid other","2005",0.00691364057145137,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OR","resid other","2005",0.005167473832307,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"PA","resid other","2005",0.028320910643179,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"RI","resid other","2005",0.00567743988490652,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"SC","resid other","2005",0.00649869335004388,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"SD","resid other","2005",0.00350144478399486,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"TN","resid other","2005",0.007010570064947,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"TX","resid other","2005",0.0626377701544853,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"UT","resid other","2005",0.00242705833103082,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"VA","resid other","2005",0.0203602769376487,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"VT","resid other","2005",0.00319976385697165,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WA","resid other","2005",0.0117051154152521,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WI","resid other","2005",0.0140913409459803,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WV","resid other","2005",0.00186066321594785,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WY","resid other","2005",0.00244264209601859,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AK","subpeak generation","2005",0.0371331816640737,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AL","subpeak generation","2005",0.445750900609896,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AR","subpeak generation","2005",0.213097608904012,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AZ","subpeak generation","2005",0.579855546059466,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CA","subpeak generation","2005",0.753174429971442,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CO","subpeak generation","2005",0.250583182021965,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CT","subpeak generation","2005",0.132120995029393,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"DC","subpeak generation","2005",0.0121690729658593,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"DE","subpeak generation","2005",0.0953296068927409,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"FL","subpeak generation","2005",1.17984855536562,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"GA","subpeak generation","2005",0.319596301384409,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"HI","subpeak generation","2005",0.0727525503958544,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IA","subpeak generation","2005",0.238793266154403,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ID","subpeak generation","2005",0.03854536,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IL","subpeak generation","2005",0.62161005017135,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IN","subpeak generation","2005",0.345386862162895,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"KS","subpeak generation","2005",0.241554003008432,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"KY","subpeak generation","2005",0.959679364492995,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"LA","subpeak generation","2005",1.34932294432895,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MA","subpeak generation","2005",0.296818996551322,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MD","subpeak generation","2005",0.259831092650887,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ME","subpeak generation","2005",0.073090354313893,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MI","subpeak generation","2005",1.25514339924001,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MN","subpeak generation","2005",0.403004314772444,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MO","subpeak generation","2005",0.337325253581141,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MS","subpeak generation","2005",0.631467693480646,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MT","subpeak generation","2005",0.0289968763454548,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NC","subpeak generation","2005",0.124202768733612,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ND","subpeak generation","2005",0.00793709073742177,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NE","subpeak generation","2005",0.082201997452725,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NH","subpeak generation","2005",0.0776344411610113,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NJ","subpeak generation","2005",0.652091843750971,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NM","subpeak generation","2005",0.113443540918009,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NV","subpeak generation","2005",0.506949734314323,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NY","subpeak generation","2005",0.831084130513796,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OH","subpeak generation","2005",0.516008113115503,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OK","subpeak generation","2005",0.330132478991238,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"OR","subpeak generation","2005",0.298651133148324,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"PA","subpeak generation","2005",0.613391165534968,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"RI","subpeak generation","2005",0.0478741206247146,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"SC","subpeak generation","2005",0.209288824896753,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"SD","subpeak generation","2005",0.0393356960939789,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"TN","subpeak generation","2005",0.0325319447650621,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"TX","subpeak generation","2005",1.61016839874382,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"UT","subpeak generation","2005",0.0438983777806258,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"VA","subpeak generation","2005",0.446872844820881,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"VT","subpeak generation","2005",0.00016382234382223,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WA","subpeak generation","2005",0.222952580739239,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WI","subpeak generation","2005",0.667646189181701,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WV","subpeak generation","2005",0.0583053578322539,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"WY","subpeak generation","2005",0.0100052387871703,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AK","trn_aviation_intl","2005",0.747033586685107,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AL","trn_aviation_intl","2005",0.0576690467766203,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AR","trn_aviation_intl","2005",0.0292579428002005,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"AZ","trn_aviation_intl","2005",0.187507884096386,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CA","trn_aviation_intl","2005",2.44634074067271,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CO","trn_aviation_intl","2005",0.288098310673122,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"CT","trn_aviation_intl","2005",0.0575550151623446,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"DC","trn_aviation_intl","2005",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"DE","trn_aviation_intl","2005",0.00391521693284441,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"FL","trn_aviation_intl","2005",0.652230721559319,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"GA","trn_aviation_intl","2005",0.223932651824692,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"HI","trn_aviation_intl","2005",0.382933899796554,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IA","trn_aviation_intl","2005",0.0231540584946293,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ID","trn_aviation_intl","2005",0.0191418372027707,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IL","trn_aviation_intl","2005",0.924306328072661,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"IN","trn_aviation_intl","2005",0.16253197399374,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"KS","trn_aviation_intl","2005",0.0410990956515834,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"KY","trn_aviation_intl","2005",0.193717469975087,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"LA","trn_aviation_intl","2005",0.660749748070199,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MA","trn_aviation_intl","2005",0.211049517901899,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MD","trn_aviation_intl","2005",0.102010885636966,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ME","trn_aviation_intl","2005",0.0333279940175512,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MI","trn_aviation_intl","2005",0.080234249136228,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MN","trn_aviation_intl","2005",0.295972000159948,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MO","trn_aviation_intl","2005",0.1543300953892,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MS","trn_aviation_intl","2005",0.138018440622041,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"MT","trn_aviation_intl","2005",0.0260105514481924,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NC","trn_aviation_intl","2005",0.172253445242368,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"ND","trn_aviation_intl","2005",0.0151047000115166,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NE","trn_aviation_intl","2005",0.0218478348753867,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NH","trn_aviation_intl","2005",0.0105758122458054,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
"NJ","trn_aviation_intl","2005",0.744454649409121,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS"
