water withdrawals by tech,,,,,,,,,,,,,,,,,,,
scenario,region,sector,subsector,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.54E-08,5.60E-07,2.92E-05,6.78E-04,0.010479476,0.023961228,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,3.52E-09,1.66E-07,3.97E-06,7.70E-05,1.60E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,industry,industry,industry,0.0968587,0.0824494,0.0690348,0.0683164,0.0694687,0.0705052,0.0735225,0.0774761,0.0809394,0.083325,0.085692,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,municipal water,municipal water,municipal water,1.19909,1.04385,1.20926,1.19286,1.21922,1.24681,1.28559,1.3241,1.36203,1.39495,1.42617,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,industry,industry,industry,0.35023,0.23421,0.265156,0.251507,0.254219,0.26159,0.272435,0.281077,0.282974,0.282421,0.287126,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,municipal water,municipal water,municipal water,0.213667,0.179515,0.171793,0.161086,0.164014,0.168046,0.173364,0.177472,0.182321,0.186626,0.190495,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MI,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,2.02E-07,6.62E-06,3.21E-04,0.007666905,0.109195391,0.229045563,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MI,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.27E-09,3.59E-08,1.34E-06,4.27E-05,8.70E-04,0.002482068,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MI,industry,industry,industry,2.32699,0.868648,0.845341,0.715561,0.730482,0.737166,0.761847,0.780018,0.802876,0.82384,0.854282,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MI,municipal water,municipal water,municipal water,2.10677,1.92545,1.82168,1.68194,1.72294,1.77971,1.84206,1.89166,1.94307,1.9897,2.03445,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MN,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.43E-08,4.88E-07,2.26E-05,5.05E-04,0.00745936,0.016448169,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MN,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,2.11E-10,6.35E-09,2.13E-07,5.80E-06,1.28E-04,2.94E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MN,industry,industry,industry,0.212202,0.191452,0.184475,0.357801,0.373362,0.383441,0.398702,0.411874,0.425928,0.438309,0.453643,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MN,municipal water,municipal water,municipal water,0.943775,0.849016,0.857374,0.82542,0.857238,0.889066,0.919514,0.944953,0.971185,0.995519,1.01844,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MO,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,8.25E-08,2.74E-06,1.36E-04,0.003137862,0.044970375,0.096521898,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MO,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,9.13E-10,2.52E-08,9.93E-07,2.83E-05,5.68E-04,0.001741989,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MO,industry,industry,industry,0.117236,0.111821,0.0945101,0.117747,0.121595,0.12289,0.126688,0.130264,0.135413,0.139997,0.145572,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MO,municipal water,municipal water,municipal water,1.02106,1.23048,1.24082,1.18058,1.19098,1.2252,1.26782,1.30395,1.34091,1.37501,1.40697,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MS,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.53E-08,5.57E-07,2.87E-05,6.63E-04,0.009814419,0.022170822,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MS,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,3.43E-09,1.67E-07,4.32E-06,7.90E-05,1.76E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MS,industry,industry,industry,0.371837,0.272064,0.280132,0.251258,0.249551,0.24844,0.25589,0.260694,0.26436,0.267201,0.274935,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MS,municipal water,municipal water,municipal water,0.487278,0.588212,0.607539,0.6196,0.61344,0.619223,0.636735,0.650181,0.66537,0.678057,0.690528,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MT,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.78E-08,6.61E-07,3.65E-05,8.44E-04,0.011841874,0.024750223,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MT,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,2.41E-10,1.03E-08,6.35E-07,1.95E-05,3.88E-04,0.001090376,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MT,industry,industry,industry,0.0781805,0.0926312,0.0917747,0.0133593,0.0137748,0.0140893,0.0146947,0.0153435,0.0159924,0.0164088,0.0168105,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MT,municipal water,municipal water,municipal water,0.208141,0.228767,0.221348,0.244378,0.247093,0.253182,0.262263,0.268486,0.274711,0.279841,0.284892,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NC,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,3.47E-08,1.26E-06,6.50E-05,0.00150522,0.022266346,0.050299571,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NC,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.98E-10,7.78E-09,3.78E-07,9.81E-06,1.79E-04,3.99E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NC,industry,industry,industry,0.539472,0.544238,0.374918,0.266855,0.283193,0.292743,0.304357,0.312183,0.318049,0.322745,0.331512,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NC,municipal water,municipal water,municipal water,1.25408,1.4943,1.64559,1.52875,1.60984,1.68826,1.74404,1.78169,1.81866,1.84842,1.87586,0,0,0,km^3
