final energy consumption by sector and fuel,,,,,,,,,,,,,,,,,,
scenario,region,sector,input,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,trn_pass_road_LDV_4W,electricity,0,0,0,0,0.001950504,0.016793219,0.040459331,0.056527057,0.06792785,0.07145636,0.07320321,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,trn_pass_road_LDV_4W,gas,0,0,0,0,0.00149812,0.002867283,0.003497884,0.003841452,0.004048239,0.004000845,0.00437176,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,trn_pass_road_LDV_4W,hydrogen,0,0,0,0,0,3.19E-06,1.30E-05,3.23E-05,6.64E-05,1.17E-04,1.99E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,trn_pass_road_LDV_4W,refined liquids,0.433251171,0.53809836,0.496560964,0.478514065,0.44545724,0.3642737,0.245137308,0.158380525,0.09208523,0.07397166,0.06533847,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IL,trn_shipping_intl,refined liquids,4.42E-04,2.68E-04,0,3.08E-05,3.06E-05,2.96E-05,2.97E-05,3.02E-05,3.08E-05,3.04E-05,3.11E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,CO2 removal,electricity,0,0,0,0,0,1.32E-07,4.15E-06,1.94E-04,0.004685962,0.073393777,0.181560328,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,CO2 removal,process heat dac,0,0,0,0,0,5.73E-07,1.76E-05,7.98E-04,0.017765705,0.234696805,0.469432584,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,cement,electricity,9.53E-04,0.00131082,8.43E-04,8.43E-04,9.34E-04,7.94E-04,8.05E-04,8.35E-04,8.82E-04,9.18E-04,9.75E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm cooking,electricity,7.14E-04,8.87E-04,0.001614516,4.97E-04,5.99E-04,7.06E-04,8.98E-04,0.001100931,0.001326135,0.001588867,0.001759675,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm cooking,gas,0.00418153,0.0030918,0.00516216,0.00284677,0.002857635,0.002755311,0.00259669,0.002341412,0.002137861,0.001903631,0.001889149,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm cooling,electricity,0.007624477,0.007379089,0.00935481,0.008804889,0.009140913,0.009138483,0.009059024,0.008905128,0.008845101,0.008771391,0.009021795,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm cooling,gas,1.82E-04,9.69E-04,5.56E-04,4.47E-04,4.47E-04,4.37E-04,4.23E-04,4.08E-04,3.93E-04,3.69E-04,3.74E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm heating,biomass,0.00750089,0.006539,0.0059662,0.0044182,0.00464707,0.00504836,0.005818401,0.00662219,0.006572141,0.005601892,0.004651029,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm heating,coal,0.0257991,0.0044866,0.00712519,0.0012511,9.66E-04,8.10E-04,6.26E-04,4.41E-04,2.85E-04,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm heating,electricity,0.0028655,0.0045587,0.0026481,0.003419401,0.004238646,0.004874608,0.005955552,0.007421595,0.009413589,0.013135766,0.014704119,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm heating,gas,0.0416003,0.0589771,0.0559775,0.0524532,0.05121838,0.0492193,0.04682153,0.04269914,0.03840085,0.030979455,0.03106364,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm heating,refined liquids,0.00776469,0.00929311,0.0061446,0.0025978,0.002539045,0.002479112,0.002363805,0.002176174,0.00192499,0.001419215,0.001272784,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm hot water,electricity,0.0028733,0.0011923,5.82E-04,0.00132069,0.001626215,0.001902397,0.002273036,0.002595396,0.002970041,0.003464123,0.003621227,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm hot water,gas,0.0165437,0.00773011,0.00932788,0.00898926,0.009052521,0.008891908,0.008719052,0.008321483,0.008004728,0.007544219,0.007941944,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm hot water,refined liquids,0.0015929,2.13E-04,2.75E-04,9.48E-04,9.19E-04,8.93E-04,8.36E-04,7.28E-04,5.75E-04,3.60E-04,2.75E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm lighting,electricity,0.0221085,0.0276793,0.0175906,0.0184915,0.017774943,0.016522722,0.014570087,0.011822963,0.011866444,0.01209782,0.012467354,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm non-building,electricity,0.008307,0.0097605,0.0132868,0.016628,0.0174756,0.0182773,0.0191711,0.0199612,0.0207671,0.0214867,0.0221797,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm office,electricity,0.0042043,0.0065027,0.0088783,0.00572131,0.00552076,0.00582725,0.00616803,0.00647338,0.00678798,0.00706588,0.00733062,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm other,electricity,0.0035168,0.0114697,0.0140398,0.0171124,0.0200631,0.0210659,0.0214087,0.0209693,0.0214052,0.0226896,0.0234409,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm other,gas,0.0025458,0.0025629,0.0016701,0.0096964,0.00880257,0.00884623,0.0087493,0.00810747,0.00766564,0.00764691,0.00808794,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm other,refined liquids,0.001349,6.91E-04,0.0019581,0.0057092,0.00512418,0.00569315,0.00724427,0.00992936,0.011529,0.0116719,0.0118373,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm refrigeration,electricity,0.00259908,0.0093483,0.0109267,0.00688338,0.00679991,0.006813012,0.006851623,0.006789087,0.007063362,0.007307831,0.007543086,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,comm ventilation,electricity,0.003181244,0.0117833,0.01240671,0.010791167,0.011293176,0.011784276,0.012176706,0.012514049,0.012757057,0.012944019,0.012728771,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,industrial energy use,biomass,0.02163,0.019599,0.010533,0.0110513,0.011710719,0.011735707,0.012028845,0.01228529,0.012545863,0.01267896,0.012543484,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,industrial energy use,coal,0.3040133,0.219001,0.2218352,0.1334309,0.140441395,0.140500091,0.140836093,0.139980834,0.13772564,0.133186488,0.130679313,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,industrial energy use,electricity,0.123641,0.168773,0.159614,0.157625,0.1458439,0.144384974,0.154336351,0.159210647,0.17491549,0.193605029,0.21923719,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,industrial energy use,gas,0.1774923,0.2148104,0.2181047,0.278732,0.294872543,0.294961615,0.2979554,0.299325042,0.300823348,0.301185207,0.29914583,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,industrial energy use,hydrogen,0,0,0,0,2.90E-05,1.34E-05,5.21E-05,9.94E-05,2.20E-04,4.65E-04,9.84E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,industrial energy use,refined liquids,0.0540172,0.0468491,0.0306613,0.0237656,0.023219074,0.023244169,0.023575522,0.024685973,0.025341684,0.025233348,0.025284655,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,industrial feedstocks,refined liquids,0.109953,0.0960546,0.0504179,0.0727296,0.0739585,0.0737783,0.0756601,0.0766087,0.078901,0.0811741,0.0844994,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,process heat cement,biomass,7.04E-05,1.01E-04,6.52E-05,6.52E-05,8.32E-05,2.21E-04,3.21E-04,3.16E-04,2.12E-04,1.52E-04,1.17E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,process heat cement,coal,0.00464471,0.00663343,0.00430475,0.00430475,0.00513597,0.00221983,0.00123117,5.59E-04,3.85E-04,3.54E-04,4.59E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,process heat cement,gas,2.11E-04,3.02E-04,1.96E-04,1.96E-04,2.07E-04,2.68E-04,2.88E-04,2.09E-04,1.79E-04,1.92E-04,2.37E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,process heat cement,refined liquids,0.00211123,0.00301519,0.0019567,0.0019567,0.00184152,0.00338161,0.00424457,0.00513494,0.00569239,0.0059336,0.00612022,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,process heat dac,gas,0,0,0,0,0,5.73E-07,1.76E-05,7.98E-04,0.0177657,0.234697,0.469433,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid clothes dryers,electricity,0.0043255,0.0072575,0.0060855,0.0049486,0.00508467,0.005109615,0.00518465,0.005176099,0.005393083,0.005607294,0.005828318,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid clothes dryers,gas,0.0013888,0.0027396,0.0012364,5.80E-04,5.77E-04,5.61E-04,5.45E-04,5.00E-04,4.92E-04,4.79E-04,4.74E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid clothes washers,electricity,0,0.001004,9.74E-04,7.31E-04,6.28E-04,5.55E-04,4.84E-04,3.90E-04,4.08E-04,4.24E-04,4.40E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid computers,electricity,0,0.0018646,0.0040245,0.00276968,0.00242544,0.0019835,0.00163077,0.00134682,0.00109597,0.0011226,0.00114891,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid cooking,electricity,0.00254438,0.00292588,0.00322656,0.00263534,0.002851768,0.003089973,0.003403335,0.003700389,0.004052918,0.004220017,0.004371122,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid cooking,gas,0.00472187,0.00821884,0.0053331,0.00243514,0.002301434,0.002136885,0.001901831,0.001658492,0.001337522,0.00126668,0.001225745,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid cooking,refined liquids,2.48E-04,1.06E-04,5.23E-04,2.46E-04,2.31E-04,2.14E-04,1.92E-04,1.80E-04,1.68E-04,1.69E-04,1.65E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid cooling,electricity,0.008716,0.0214391,0.0110344,0.0160397,0.017041485,0.017229377,0.017553933,0.017911658,0.018375984,0.01897118,0.019590792,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid dishwashers,electricity,0,0.0027538,0.0030266,0.0023834,0.002421547,0.002402796,0.0023666,0.002330014,0.002294207,0.002364002,0.002435616,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid freezers,electricity,0.00356219,0.00240963,0.00240993,0.00193889,0.001986073,0.00203497,0.002091776,0.002143962,0.002196192,0.00224812,0.002299796,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid furnace fans,electricity,0,0.0016924,0.0037698,0.0027441,0.00253514,0.00232422,0.00216675,0.0020407,0.00192575,0.0019739,0.00202138,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid heating,biomass,0.0134526,0.0137878,0.012282,0.0102136,0.00967209,0.009318684,0.008907212,0.008319964,0.007089701,0.005575299,0.004155285,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid heating,coal,0.00645109,3.90E-04,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid heating,electricity,0.0064338,0.0058787,0.010271,0.0154822,0.018644686,0.020165909,0.022394237,0.02543462,0.02893525,0.032608859,0.035613436,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid heating,gas,0.0991996,0.0968094,0.0894827,0.094572,0.08743638,0.08144366,0.07294662,0.061971467,0.050015899,0.039337629,0.031747066,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid heating,refined liquids,0.019469099,0.0143363,0.0130821,0.0057383,0.005249829,0.004871284,0.004322961,0.00366866,0.002950829,0.002247826,0.001647524,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid hot water,electricity,0.00996856,0.0101803,0.0107697,0.0145767,0.017014564,0.018779936,0.020390045,0.021883794,0.022120443,0.022600691,0.023062658,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid hot water,gas,0.02925889,0.03525729,0.03031699,0.0273236,0.025113533,0.023753345,0.022428266,0.019406467,0.018952028,0.01817692,0.018001792,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid hot water,refined liquids,0.002109389,0.003745389,0.002506389,0.0015746,0.001383914,0.001267694,0.00114724,0.00101062,0.001055117,0.001020802,9.48E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid lighting,electricity,0.0157752,0.0208544,0.0203451,0.0120539,0.008033293,0.003044319,0.002643168,0.002567258,0.00262898,0.002686169,0.002747145,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid other,electricity,0.0114498,0.0289724,0.0336215,0.0277344,0.0294991,0.0303357,0.0313459,0.0321849,0.0331824,0.0341056,0.0348483,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid other,gas,0.0013888,0,0.0062294,0.002783,0.00205359,0.00213235,0.00220853,0.00231627,0.00230611,0.00225518,0.0023635,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid other,refined liquids,7.44E-04,5.12E-04,8.17E-04,4.37E-04,3.06E-04,3.16E-04,3.26E-04,3.76E-04,3.94E-04,3.73E-04,3.68E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid refrigerators,electricity,0.0119586,0.0113021,0.0115399,0.00910541,0.009270225,0.00944478,0.009638245,0.009814974,0.00998833,0.010220052,0.010452812,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,resid televisions,electricity,0.0048343,0.008577,0.0103128,0.00795764,0.00735817,0.00703739,0.00729108,0.00751561,0.00774962,0.00794987,0.0081473,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_aviation_intl,refined liquids,0.0215487,0.00835082,0.00897098,0.00967423,0.0097336,0.00980435,0.010044,0.0102827,0.0106173,0.0107926,0.0111037,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_freight,refined liquids,0.01418969,0.016409988,0.015064993,0.016523876,0.017277392,0.018056092,0.019358944,0.020288362,0.021103454,0.021611322,0.022256224,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_freight_road,electricity,0,0,0,0,5.28E-05,0.002158361,0.01076027,0.023583497,0.03417372,0.047983115,0.06414459,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_freight_road,gas,0,0,0,0,0.003516805,0.008425056,0.013633313,0.017888036,0.017391687,0.016482733,0.01704869,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_freight_road,refined liquids,0.2119348,0.2448734,0.226122,0.2430687,0.24848379,0.23763633,0.2078994,0.16771926,0.150138728,0.126220052,0.103748344,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_pass,electricity,3.85E-05,5.11E-05,5.82E-05,8.64E-05,1.24E-04,1.56E-04,1.95E-04,2.36E-04,3.00E-04,3.82E-04,4.86E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_pass,refined liquids,0.082938192,0.032600097,0.034916897,0.037652196,0.039348883,0.039013575,0.039881565,0.041558597,0.042961791,0.043211124,0.044790989,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_pass_road,electricity,0,0,0,0,2.24E-04,0.001247234,0.001968861,0.002342447,0.002276479,0.002189782,0.00212662,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_pass_road,gas,0,2.46E-04,3.41E-04,3.80E-04,0.001057509,0.001176019,0.001076034,9.10E-04,9.22E-04,0.001011586,0.001133166,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_pass_road,refined liquids,0.00812756,0.00939083,0.00867163,0.00932151,0.01281552,0.01119859,0.00647248,0.003688916,0.002999716,0.002775129,0.002601809,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_pass_road_LDV,electricity,0,0,0,0,1.25E-04,3.46E-04,4.45E-04,4.92E-04,5.47E-04,6.18E-04,6.90E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_pass_road_LDV,refined liquids,8.90E-04,0.00117239,0.00111549,0.00112309,9.13E-04,4.25E-04,2.83E-04,3.02E-04,3.20E-04,3.35E-04,3.56E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_pass_road_LDV_4W,electricity,0,0,0,0,0.001547985,0.012355193,0.028981966,0.040107698,0.048140405,0.050846203,0.05214585,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_pass_road_LDV_4W,gas,0,0,0,0,0.001259932,0.002299499,0.002726608,0.002930937,0.003046376,0.002990768,0.003268537,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_pass_road_LDV_4W,hydrogen,0,0,0,0,0,2.36E-06,9.36E-06,2.31E-05,4.75E-05,8.44E-05,1.44E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_pass_road_LDV_4W,refined liquids,0.252750981,0.333114977,0.316934378,0.319091778,0.3052184,0.252542791,0.172200335,0.112620928,0.066808042,0.053030529,0.046838856,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",IN,trn_shipping_intl,refined liquids,0.00168474,0.00222819,0.00143086,0.00196322,0.00196112,0.00189617,0.00189501,0.00192792,0.00195902,0.00193467,0.00197567,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,CO2 removal,electricity,0,0,0,0,0,2.31E-08,7.83E-07,4.03E-05,9.61E-04,0.015130014,0.037744369,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,CO2 removal,process heat dac,0,0,0,0,0,9.72E-08,3.18E-06,1.56E-04,0.003280849,0.041104196,0.079685081,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,cement,electricity,5.56E-04,7.65E-04,4.91E-04,4.91E-04,5.32E-04,4.45E-04,4.46E-04,4.65E-04,4.92E-04,5.14E-04,5.46E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm cooking,electricity,3.24E-04,5.52E-04,0.001259856,4.02E-04,4.31E-04,4.66E-04,5.54E-04,6.67E-04,7.94E-04,9.44E-04,0.001044102,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm cooking,gas,0.00346533,0.001676015,0.0026596,0.001646643,0.001657494,0.001597657,0.001514507,0.001370437,0.001246351,0.001100771,0.001074385,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm cooling,electricity,0.0051657,0.0066346,0.0081015,0.0075873,0.00752659,0.007436637,0.007337825,0.007234797,0.007189679,0.007138309,0.007333107,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm cooling,gas,2.74E-05,4.96E-04,1.93E-04,4.69E-05,4.82E-05,4.90E-05,5.00E-05,5.04E-05,5.01E-05,4.89E-05,4.89E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm heating,biomass,5.82E-04,6.89E-04,5.95E-04,4.59E-04,4.79E-04,5.12E-04,5.90E-04,6.76E-04,6.69E-04,5.65E-04,4.64E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm heating,coal,1.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm heating,electricity,0.0012233,0.003031301,0.0018906,0.0025714,0.002711006,0.002875049,0.003318189,0.004055234,0.005013507,0.006700403,0.007367809,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm heating,gas,0.0301549,0.0198963,0.021364,0.0242293,0.02345597,0.02225989,0.02100621,0.019007792,0.016847034,0.013053143,0.012755581,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm heating,refined liquids,0.0011325,0.0021564,0.0021869,0.001044,0.001012956,9.77E-04,9.29E-04,8.61E-04,7.69E-04,5.73E-04,5.14E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm hot water,electricity,0.0019215,9.67E-04,5.48E-04,0.00146111,0.001548926,0.001656545,0.001861584,0.002098153,0.002376032,0.002727205,0.002848465,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm hot water,gas,0.0140331,0.00426831,0.0054579,0.00612704,0.006168149,0.006018306,0.005882934,0.005596494,0.005364611,0.005042214,0.005258374,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm hot water,refined liquids,0.001508,1.60E-04,2.31E-04,8.01E-04,7.76E-04,7.51E-04,7.02E-04,6.08E-04,4.73E-04,2.84E-04,2.08E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm lighting,electricity,0.0147333,0.0157136,0.0108457,0.0120602,0.011321071,0.010378219,0.009084318,0.007327578,0.007331316,0.007431544,0.007616443,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm non-building,electricity,0.0037096,0.0042677,0.0058511,0.007321,0.00746924,0.00764539,0.0079169,0.00818556,0.00845575,0.00868874,0.00891762,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",KS,comm office,electricity,0.0019915,0.0036904,0.0059945,0.00401431,0.00375277,0.00388962,0.00406688,0.00424409,0.00441902,0.00456784,0.00471016,0,0,0,EJ
