CO2 sequestration by tech,,,,,,,,,,,,,,,,,,,
scenario,region,sector,technology,subsector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,intermediate generation,coal (IGCC CCS) (seawater),coal_int_IGCC_CCS,0,0,0,0,0,3.10E-04,6.92E-04,0.001301757,0.002268601,0.003416753,0.003960154,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,intermediate generation,coal (conv pul CCS) (dry cooling),coal_int_conv pul_CCS,0,0,0,0,0,3.40E-04,6.92E-04,0.001142121,0.001844739,0.00264377,0.002814921,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,intermediate generation,coal (conv pul CCS) (recirculating),coal_int_conv pul_CCS,0,0,0,0,0,3.66E-04,7.53E-04,0.001283797,0.002122096,0.003082485,0.003374104,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,intermediate generation,coal (conv pul CCS) (seawater),coal_int_conv pul_CCS,0,0,0,0,0,3.67E-04,7.56E-04,0.001290189,0.002132733,0.003098026,0.003391207,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,intermediate generation,gas (CC CCS) (dry cooling),gas_int_CC_CCS,0,0,0,0,0,0.001988,0.00402267,0.00744961,0.01189179,0.01706045,0.02083194,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,intermediate generation,gas (CC CCS) (recirculating),gas_int_CC_CCS,0,0,0,0,0,0.00247665,0.00517536,0.00952899,0.01514106,0.02170556,0.02659872,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,intermediate generation,gas (CC CCS) (seawater),gas_int_CC_CCS,0,0,0,0,0,0.00179628,0.00375452,0.00691361,0.01098644,0.01575109,0.01930332,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,peak generation,gas (CC CCS) (dry cooling),gas_peak_CC_CCS,0,0,0,0,0,6.00E-07,7.31E-07,1.36E-06,2.13E-06,3.01E-06,4.21E-06,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,peak generation,gas (CC CCS) (recirculating),gas_peak_CC_CCS,0,0,0,0,0,7.87E-07,1.02E-06,1.89E-06,2.94E-06,4.14E-06,5.80E-06,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,peak generation,gas (CC CCS) (seawater),gas_peak_CC_CCS,0,0,0,0,0,5.76E-07,7.47E-07,1.38E-06,2.15E-06,3.04E-06,4.25E-06,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,process heat dac,gas CCS,gas CCS,0,0,0,0,0,0,1.61E-09,9.29E-08,2.81E-06,4.73E-05,6.63E-05,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,subpeak generation,gas (CC CCS) (dry cooling),gas_subpeak_CC_CCS,0,0,0,0,0,2.53E-05,3.58E-05,6.54E-05,1.02E-04,1.84E-04,2.23E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,subpeak generation,gas (CC CCS) (recirculating),gas_subpeak_CC_CCS,0,0,0,0,0,3.28E-05,4.88E-05,8.88E-05,1.37E-04,2.46E-04,3.01E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,subpeak generation,gas (CC CCS) (seawater),gas_subpeak_CC_CCS,0,0,0,0,0,2.39E-05,3.56E-05,6.48E-05,1.00E-04,1.80E-04,2.20E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,base load generation,biomass (IGCC CCS) (dry cooling),biomass_base_IGCC_CCS,0,0,0,0,0,9.07E-06,4.81E-05,1.97E-04,4.66E-04,6.98E-04,7.98E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,base load generation,biomass (IGCC CCS) (recirculating),biomass_base_IGCC_CCS,0,0,0,0,0,9.46E-06,4.99E-05,2.01E-04,4.74E-04,7.12E-04,8.16E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,base load generation,biomass (conv CCS) (recirculating),biomass_base_conv_CCS,0,0,0,0,0,2.78E-05,1.68E-04,9.61E-04,0.002575172,0.003697913,0.004008424,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,base load generation,coal (IGCC CCS) (dry cooling),coal_base_IGCC_CCS,0,0,0,0,0,2.15E-05,1.05E-04,2.19E-04,3.48E-04,4.78E-04,6.20E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,base load generation,coal (IGCC CCS) (recirculating),coal_base_IGCC_CCS,0,0,0,0,0,2.28E-05,1.12E-04,2.35E-04,3.76E-04,5.18E-04,6.72E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,base load generation,coal (conv pul CCS) (dry cooling),coal_base_conv pul_CCS,0,0,0,0,0,2.59E-05,1.19E-04,2.40E-04,3.71E-04,4.95E-04,6.31E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,base load generation,coal (conv pul CCS) (recirculating),coal_base_conv pul_CCS,0,0,0,0,0,2.77E-05,1.28E-04,2.60E-04,4.05E-04,5.43E-04,6.94E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,base load generation,gas (CC CCS) (dry cooling),gas_base_CC_CCS,0,0,0,0,0,3.07E-05,1.53E-04,3.09E-04,4.91E-04,6.88E-04,9.02E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,base load generation,gas (CC CCS) (recirculating),gas_base_CC_CCS,0,0,0,0,0,3.51E-05,1.76E-04,3.58E-04,5.71E-04,8.01E-04,0.001050765,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial feedstocks,refined liquids,refined liquids,0.00763224,0.0052038,0.246421,0.264735,0.279998,0.294645,0.313423,0.339923,0.364639,0.376621,0.387888,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,intermediate generation,biomass (IGCC CCS) (dry cooling),biomass_int_IGCC_CCS,0,0,0,0,0,7.35E-06,2.30E-05,5.72E-05,1.01E-04,1.51E-04,1.90E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,intermediate generation,biomass (IGCC CCS) (recirculating),biomass_int_IGCC_CCS,0,0,0,0,0,7.57E-06,2.37E-05,5.86E-05,1.03E-04,1.55E-04,1.96E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,intermediate generation,biomass (conv CCS) (recirculating),biomass_int_conv_CCS,0,0,0,0,0,2.96E-05,9.75E-05,2.68E-04,4.92E-04,7.27E-04,8.84E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,intermediate generation,coal (IGCC CCS) (dry cooling),coal_int_IGCC_CCS,0,0,0,0,0,1.81E-05,6.55E-05,1.43E-04,2.32E-04,3.37E-04,4.47E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,intermediate generation,coal (IGCC CCS) (recirculating),coal_int_IGCC_CCS,0,0,0,0,0,1.91E-05,6.92E-05,1.52E-04,2.46E-04,3.58E-04,4.76E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,intermediate generation,coal (conv pul CCS) (dry cooling),coal_int_conv pul_CCS,0,0,0,0,0,2.44E-05,8.33E-05,1.75E-04,2.76E-04,3.91E-04,5.06E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,intermediate generation,coal (conv pul CCS) (recirculating),coal_int_conv pul_CCS,0,0,0,0,0,2.59E-05,8.88E-05,1.87E-04,2.95E-04,4.17E-04,5.41E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,intermediate generation,gas (CC CCS) (dry cooling),gas_int_CC_CCS,0,0,0,0,0,6.56E-05,2.34E-04,4.85E-04,7.61E-04,0.001081864,0.00141845,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,intermediate generation,gas (CC CCS) (recirculating),gas_int_CC_CCS,0,0,0,0,0,7.75E-05,2.78E-04,5.77E-04,9.06E-04,0.001290659,0.001695217,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,CO2 removal,hightemp DAC NG,dac,0,0,0,0,0,1.65E-07,5.42E-06,3.13E-04,0.009446946,0.157059442,0.346476738,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,CO2 removal,hightemp DAC elec,dac,0,0,0,0,0,1.06E-09,3.59E-08,1.82E-06,5.44E-05,0.001115106,0.002228876,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,CO2 removal,lowtemp DAC heatpump,dac,0,0,0,0,0,8.90E-10,6.03E-08,7.16E-06,5.20E-04,0.024369972,0.122329159,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,biomass (IGCC CCS) (dry cooling),biomass_base_IGCC_CCS,0,0,0,0,0,1.72E-05,1.10E-04,4.95E-04,0.001207601,0.001867042,0.002165328,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,biomass (IGCC CCS) (recirculating),biomass_base_IGCC_CCS,0,0,0,0,0,1.79E-05,1.14E-04,5.06E-04,0.001229414,0.001905936,0.002219595,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,biomass (IGCC CCS) (seawater),biomass_base_IGCC_CCS,0,0,0,0,0,1.80E-05,1.14E-04,5.09E-04,0.001236968,0.001917664,0.00223287,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,biomass (conv CCS) (dry cooling),biomass_base_conv_CCS,0,0,0,0,0,1.03E-05,7.59E-05,4.85E-04,0.001339952,0.001974327,0.002148288,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,biomass (conv CCS) (recirculating),biomass_base_conv_CCS,0,0,0,0,0,6.58E-05,4.80E-04,0.003003786,0.008239416,0.012182246,0.013330781,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,biomass (conv CCS) (seawater),biomass_base_conv_CCS,0,0,0,0,0,1.32E-06,9.67E-06,6.06E-05,1.66E-04,2.46E-04,2.69E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,coal (IGCC CCS) (dry cooling),coal_base_IGCC_CCS,0,0,0,0,0,1.33E-04,5.53E-04,0.001150121,0.001798216,0.002441001,0.003127163,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,coal (IGCC CCS) (recirculating),coal_base_IGCC_CCS,0,0,0,0,0,1.41E-04,5.91E-04,0.001237058,0.001942623,0.002650933,0.003401135,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,coal (IGCC CCS) (seawater),coal_base_IGCC_CCS,0,0,0,0,0,1.41E-04,5.93E-04,0.001242864,0.001951801,0.002663498,0.003417351,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,coal (conv pul CCS) (dry cooling),coal_base_conv pul_CCS,0,0,0,0,0,1.58E-04,6.26E-04,0.001249795,0.001898293,0.002502746,0.00315643,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,coal (conv pul CCS) (recirculating),coal_base_conv pul_CCS,0,0,0,0,0,1.70E-04,6.76E-04,0.001361741,0.002079743,0.002760843,0.003486367,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,coal (conv pul CCS) (seawater),coal_base_conv pul_CCS,0,0,0,0,0,1.70E-04,6.79E-04,0.001368212,0.002089593,0.002773867,0.003502819,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,base load generation,gas (CC CCS) (recirculating),gas_base_CC_CCS,0,0,0,0,0,7.04E-04,0.002862636,0.005772093,0.009013983,0.012520918,0.016223841,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,industrial feedstocks,refined liquids,refined liquids,0.135193,0.190649,0.0858519,0.232521,0.235414,0.238368,0.246757,0.253064,0.260754,0.266746,0.277192,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,biomass (IGCC CCS) (dry cooling),biomass_int_IGCC_CCS,0,0,0,0,0,1.04E-05,4.31E-05,1.31E-04,2.62E-04,4.27E-04,5.66E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,biomass (IGCC CCS) (recirculating),biomass_int_IGCC_CCS,0,0,0,0,0,1.08E-05,4.44E-05,1.35E-04,2.68E-04,4.38E-04,5.82E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,biomass (IGCC CCS) (seawater),biomass_int_IGCC_CCS,0,0,0,0,0,1.08E-05,4.46E-05,1.35E-04,2.70E-04,4.41E-04,5.86E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,biomass (conv CCS) (dry cooling),biomass_int_conv_CCS,0,0,0,0,0,8.43E-06,3.68E-05,1.26E-04,2.60E-04,4.17E-04,5.26E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,biomass (conv CCS) (recirculating),biomass_int_conv_CCS,0,0,0,0,0,5.29E-05,2.31E-04,7.85E-04,0.001617432,0.00259168,0.003283079,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,biomass (conv CCS) (seawater),biomass_int_conv_CCS,0,0,0,0,0,1.07E-06,4.65E-06,1.58E-05,3.27E-05,5.23E-05,6.63E-05,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,coal (IGCC CCS) (dry cooling),coal_int_IGCC_CCS,0,0,0,0,0,1.33E-04,4.80E-04,0.001081768,0.001771162,0.002569689,0.003356062,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,coal (IGCC CCS) (recirculating),coal_int_IGCC_CCS,0,0,0,0,0,1.40E-04,5.08E-04,0.001145265,0.001878043,0.002729554,0.003571126,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,coal (IGCC CCS) (seawater),coal_int_IGCC_CCS,0,0,0,0,0,1.41E-04,5.11E-04,0.0011526,0.00189024,0.00274748,0.003594834,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,coal (conv pul CCS) (dry cooling),coal_int_conv pul_CCS,0,0,0,0,0,1.78E-04,6.08E-04,0.001319416,0.00209855,0.002964238,0.003789125,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,coal (conv pul CCS) (recirculating),coal_int_conv pul_CCS,0,0,0,0,0,1.89E-04,6.49E-04,0.001407575,0.002239614,0.00316636,0.004052837,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,coal (conv pul CCS) (seawater),coal_int_conv pul_CCS,0,0,0,0,0,1.90E-04,6.54E-04,0.001416907,0.002254502,0.003187444,0.004079913,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,intermediate generation,gas (CC CCS) (recirculating),gas_int_CC_CCS,0,0,0,0,0,0.00212778,0.00652105,0.01346273,0.02109493,0.0298503,0.03854056,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,peak generation,gas (CC CCS) (recirculating),gas_peak_CC_CCS,0,0,0,0,0,9.90E-07,1.92E-06,3.46E-06,5.44E-06,7.92E-06,1.19E-05,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,process heat dac,gas CCS,gas CCS,0,0,0,0,0,6.22E-08,1.92E-06,1.04E-04,0.00291991,0.0450168,0.0945442,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DE,subpeak generation,gas (CC CCS) (recirculating),gas_subpeak_CC_CCS,0,0,0,0,0,4.91E-05,1.05E-04,1.92E-04,3.03E-04,4.85E-04,6.80E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,CO2 removal,hightemp DAC NG,dac,0,0,0,0,0,6.22E-06,1.97E-04,0.01094317,0.33394757,5.264687176,11.41151051,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,CO2 removal,hightemp DAC elec,dac,0,0,0,0,0,2.86E-08,9.52E-07,4.75E-05,0.00165167,0.03310373,0.068716293,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,CO2 removal,lowtemp DAC heatpump,dac,0,0,0,0,0,2.29E-08,1.50E-06,1.72E-04,0.013543269,0.593537124,2.954082366,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,N fertilizer,gas CCS,gas,0,0,0,0,0,0.0507109,0.1951408,0.4913012,0.8754683,1.1936598,1.4382036,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,biomass (IGCC CCS) (dry cooling),biomass_base_IGCC_CCS,0,0,0,0,0,0,0.0178347,0.1058139,0.2438239,0.3264126,0.3464114,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,biomass (IGCC CCS) (recirculating),biomass_base_IGCC_CCS,0,0,0,0,0,0,0.0184623,0.1079416,0.2477846,0.3323897,0.3534531,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,biomass (IGCC CCS) (seawater),biomass_base_IGCC_CCS,0,0,0,0,0,0,0.0185446,0.1085614,0.2493414,0.3344784,0.3556468,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,biomass (conv CCS) (dry cooling),biomass_base_conv_CCS,0,0,0,0,0,0,0.0155115,0.1316595,0.3390875,0.4380571,0.4515333,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,biomass (conv CCS) (recirculating),biomass_base_conv_CCS,0,0,0,0,0,0,0.0800748,0.6653248,1.7026948,2.2052368,2.2796081,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,coal (IGCC CCS) (dry cooling),coal_base_IGCC_CCS,0,0,0,0,0,0,0.0509433,0.1395807,0.2219453,0.2775421,0.3078818,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,coal (IGCC CCS) (recirculating),coal_base_IGCC_CCS,0,0,0,0,0,0,0.054175,0.1493989,0.2389274,0.3001212,0.3341418,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,coal (IGCC CCS) (seawater),coal_base_IGCC_CCS,0,0,0,0,0,0,0.0544272,0.1501005,0.240057,0.3015433,0.3357309,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,coal (conv pul CCS) (dry cooling),coal_base_conv pul_CCS,0,0,0,0,0,0,0.0577937,0.152344,0.2350988,0.2875453,0.3142023,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,coal (conv pul CCS) (recirculating),coal_base_conv pul_CCS,0,0,0,0,0,0,0.0619029,0.1645904,0.2560162,0.3151194,0.3461297,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,coal (conv pul CCS) (seawater),coal_base_conv pul_CCS,0,0,0,0,0,0,0.0621967,0.1653699,0.2572281,0.3166069,0.3477654,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,gas (CC CCS) (recirculating),gas_base_CC_CCS,0,0,0,0,1.05E-10,0,0.137197,0.364822,0.583836,0.744722,0.8378716,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,base load generation,gas (CC CCS) (seawater),gas_base_CC_CCS,0,0,0,0,1.79E-10,1.65E-10,0.235134,0.625227,1.000571,1.2763,1.43597,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,biomass liquids,FT biofuels CCS level 1,biomass liquids,0,0,0,0,0,0,0,0,0.0507584,0.05720672,0.07320874,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,biomass liquids,FT biofuels CCS level 2,biomass liquids,0,0,0,0,0,0,0,0,0.0666292,0.07531889,0.09500287,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,biomass liquids,cellulosic ethanol CCS level 1,biomass liquids,0,0,0,0,0,0,0,0,0.0150442,0.01637127,0.01862959,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,biomass liquids,cellulosic ethanol CCS level 2,biomass liquids,0,0,0,0,0,0,0,0,0.176731,0.1989949,0.2461783,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,cement,cement CCS,cement,0,0,0,0,0,0.136861,0.339771,0.549045,0.631569,0.668383,0.701886,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,industrial feedstocks,refined liquids,refined liquids,1.71452,1.71515,1.63587,1.79875,1.9601,2.09055,2.20157,2.28699,2.31765,2.32902,2.39875,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,intermediate generation,biomass (IGCC CCS) (dry cooling),biomass_int_IGCC_CCS,0,0,0,0,0,2.52E-04,0.002302022,0.006288414,0.011846404,0.018269454,0.023908589,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,intermediate generation,biomass (IGCC CCS) (recirculating),biomass_int_IGCC_CCS,0,0,0,0,0,2.60E-04,0.002366289,0.006442894,0.012132134,0.018741824,0.024599855,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",FL,intermediate generation,biomass (IGCC CCS) (seawater),biomass_int_IGCC_CCS,0,0,0,0,0,2.61E-04,0.002378536,0.006479584,0.012205104,0.018857044,0.024750274,0,0,0,MTC
