"region","sector","Year","co2.emiss","scenario"
"AL","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AR","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AZ","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CA","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CO","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CT","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"DE","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"FL","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"GA","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IA","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ID","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IL","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IN","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"KS","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"KY","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"LA","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MA","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MD","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MI","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MN","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MO","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MS","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MT","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NC","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ND","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NE","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NH","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NJ","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NM","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NV","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NY","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OH","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OK","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OR","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"PA","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"RI","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"SC","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"SD","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"TN","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"TX","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"UT","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"VA","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"VT","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WA","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WI","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WV","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WY","airCO2","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"USA","backup_electricity","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AK","base load generation","1990",0.3482566733,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AL","base load generation","1990",6.99082134,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AR","base load generation","1990",2.551606,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AZ","base load generation","1990",5.1987891,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CA","base load generation","1990",2.93951499,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CO","base load generation","1990",5.033346257,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CT","base load generation","1990",1.2064382,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"DC","base load generation","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"DE","base load generation","1990",0.740305,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"FL","base load generation","1990",15.1174595,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"GA","base load generation","1990",8.109183,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"HI","base load generation","1990",1.184283173,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IA","base load generation","1990",4.01281636,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ID","base load generation","1990",0.0170576,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IL","base load generation","1990",6.374025415,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IN","base load generation","1990",16.8072218,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"KS","base load generation","1990",5.58625133,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"KY","base load generation","1990",11.89226083296,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"LA","base load generation","1990",2.39872371,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MA","base load generation","1990",3.01978739,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MD","base load generation","1990",3.2529548,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ME","base load generation","1990",0.4260836,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MI","base load generation","1990",11.3215862,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MN","base load generation","1990",4.44883668,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MO","base load generation","1990",5.384503666,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MS","base load generation","1990",1.2043657,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MT","base load generation","1990",1.61986599,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NC","base load generation","1990",6.06691106,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ND","base load generation","1990",4.152765037108,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NE","base load generation","1990",2.00013677,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NH","base load generation","1990",0.9309295,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NJ","base load generation","1990",1.076537682,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NM","base load generation","1990",4.337349966,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NV","base load generation","1990",1.584876,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NY","base load generation","1990",7.983802,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OH","base load generation","1990",19.43064164,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OK","base load generation","1990",5.5811724,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OR","base load generation","1990",0.241749,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"PA","base load generation","1990",14.694832,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"RI","base load generation","1990",0.01770802,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"SC","base load generation","1990",2.8497452,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"SD","base load generation","1990",0.4494969354,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"TN","base load generation","1990",6.147195173,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"TX","base load generation","1990",32.19895911,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"UT","base load generation","1990",3.065177,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"VA","base load generation","1990",2.9473603,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"VT","base load generation","1990",0.01407387965,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WA","base load generation","1990",0.8286755,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WI","base load generation","1990",3.76433182,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WV","base load generation","1990",12.42587281511,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WY","base load generation","1990",6.49447889314,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AL","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AR","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AZ","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CA","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CO","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"FL","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"GA","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"HI","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IA","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ID","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IL","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IN","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"KS","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"KY","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"LA","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MA","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ME","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MI","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MN","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MO","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MS","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NC","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ND","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NE","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NH","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NM","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NV","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NY","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OH","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OK","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OR","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"PA","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"RI","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"SD","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"TN","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"TX","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"UT","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"VA","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WA","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WI","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WY","biomass liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AL","cement","1990",0.245891,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AR","cement","1990",0.0783017,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AZ","cement","1990",0.35523,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CA","cement","1990",1.1583,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CO","cement","1990",0.215744,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CT","cement","1990",0.0766575,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"FL","cement","1990",0.701497,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"GA","cement","1990",0.307418,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IA","cement","1990",0.156345,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ID","cement","1990",0.0567759,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IL","cement","1990",0.391098,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IN","cement","1990",0.215089,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"KS","cement","1990",0.125452,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"KY","cement","1990",0.0998713,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"LA","cement","1990",0.116218,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MA","cement","1990",0.0881206,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MD","cement","1990",0.159062,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MI","cement","1990",0.227933,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MN","cement","1990",0.168441,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MO","cement","1990",0.247148,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MS","cement","1990",0.0937435,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NC","cement","1990",0.252481,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NE","cement","1990",0.0685495,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NJ","cement","1990",0.209547,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NM","cement","1990",0.0607366,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NV","cement","1990",0.163772,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NY","cement","1990",0.319623,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OH","cement","1990",0.293729,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OK","cement","1990",0.135008,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OR","cement","1990",0.0978202,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"PA","cement","1990",0.474541,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"SC","cement","1990",0.225082,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"SD","cement","1990",0.0421617,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"TN","cement","1990",0.211325,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"TX","cement","1990",1.08227,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"UT","cement","1990",0.102437,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"VA","cement","1990",0.260444,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WA","cement","1990",0.206666,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WI","cement","1990",0.160893,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WV","cement","1990",0.0585828,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AL","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AR","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AZ","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CO","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IL","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IN","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"KY","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"LA","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MD","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MO","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MS","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MT","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ND","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NM","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OH","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OK","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"PA","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"TN","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"TX","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"UT","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"VA","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WV","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WY","coal to liquids","1990",0,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AK","comm cooking","1990",0.01100921,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AL","comm cooking","1990",0.01954782,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AR","comm cooking","1990",0.01391071,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AZ","comm cooking","1990",0.0269296,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CA","comm cooking","1990",0.442681,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CO","comm cooking","1990",0.0341376,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CT","comm cooking","1990",0.02489776,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"DC","comm cooking","1990",0.01015574,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"DE","comm cooking","1990",0.00290743,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"FL","comm cooking","1990",0.0717606,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"GA","comm cooking","1990",0.0512505,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"HI","comm cooking","1990",0.00713031,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IA","comm cooking","1990",0.0317925,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ID","comm cooking","1990",0.00461887,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IL","comm cooking","1990",0.1646531,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"IN","comm cooking","1990",0.0593779,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"KS","comm cooking","1990",0.0492077,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"KY","comm cooking","1990",0.01788696,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"LA","comm cooking","1990",0.0255223,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MA","comm cooking","1990",0.039594,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MD","comm cooking","1990",0.01786928,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ME","comm cooking","1990",0.00099526,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MI","comm cooking","1990",0.1233404,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MN","comm cooking","1990",0.0486628,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MO","comm cooking","1990",0.0543165,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MS","comm cooking","1990",0.01497932,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"MT","comm cooking","1990",0.0059528,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NC","comm cooking","1990",0.0284072,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"ND","comm cooking","1990",0.00601099,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NE","comm cooking","1990",0.0262483,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NH","comm cooking","1990",0.00327626,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NJ","comm cooking","1990",0.1549294,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NM","comm cooking","1990",0.01574354,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NV","comm cooking","1990",0.010998,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"NY","comm cooking","1990",0.237072,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OH","comm cooking","1990",0.1264433,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OK","comm cooking","1990",0.01917871,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"OR","comm cooking","1990",0.02039236,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"PA","comm cooking","1990",0.1566368,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"RI","comm cooking","1990",0.00659105,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"SC","comm cooking","1990",0.01642937,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"SD","comm cooking","1990",0.00561729,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"TN","comm cooking","1990",0.027236,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"TX","comm cooking","1990",0.1403327,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"UT","comm cooking","1990",0.00915213,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"VA","comm cooking","1990",0.0328843,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"VT","comm cooking","1990",0.001083563,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WA","comm cooking","1990",0.0400803,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WI","comm cooking","1990",0.04473,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WV","comm cooking","1990",0.01461346,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"WY","comm cooking","1990",0.0043882,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AK","comm cooling","1990",1.8465e-05,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AL","comm cooling","1990",2.556e-05,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AR","comm cooling","1990",0.000153362,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"AZ","comm cooling","1990",2.698e-05,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CA","comm cooling","1990",0.0175129,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
"CO","comm cooling","1990",4.26002e-06,"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050"
